1.63E+12,-0.729,9.704,-0.113,0,0
1.63E+12,-0.686,9.675,-0.314,0,0
1.63E+12,-0.686,9.668,-0.379,0,0
1.63E+12,-0.642,9.675,-0.752,0,0
1.63E+12,-0.678,9.696,-0.659,0,0
1.63E+12,-0.434,9.761,-0.185,0,0
1.63E+12,-2.323,8.914,0.202,0,0
1.63E+12,0.599,9.603,0.604,0,0
1.63E+12,0.887,9.732,0.784,0,0
1.63E+12,0.922,9.639,0.396,0,0
1.63E+12,0.98,9.668,0.504,0,0
1.63E+12,1.016,9.696,0.669,0,0
1.63E+12,1.059,9.603,0.324,0,0
1.63E+12,1.059,9.689,-0.206,0,0
1.63E+12,0.649,9.696,1.588,0,0
1.63E+12,0.772,9.689,0.511,0,0
1.63E+12,0.865,9.696,0.719,0,0
1.63E+12,0.966,9.675,0.619,0,0
1.63E+12,0.973,9.732,0.662,0,0
1.63E+12,0.951,9.711,0.669,0,0
1.63E+12,-0.398,9.014,0.353,0,0
1.63E+12,2.079,9.294,-1.413,0,0
1.63E+12,2.266,9.172,-2.153,0,0
1.63E+12,2.337,9.395,-1.471,0,0
1.63E+12,2.194,9.057,-1.758,0,0
1.63E+12,2.366,8.964,-3.848,0,0
1.63E+12,2.905,8.763,-3.079,0,0
1.63E+12,3.02,8.949,-3.036,0,0
1.63E+12,2.883,8.597,-0.989,0,0
1.63E+12,5.886,8.174,0.102,0,0
1.63E+12,3.975,7.685,-0.587,0,0
1.63E+12,6.037,7.147,2.493,0,0
1.63E+12,8.105,5.688,1.301,0,0
1.63E+12,9.75,3.756,3.477,0,0
1.63E+12,9.456,3.483,1.402,0,0
1.63E+12,9.125,2.916,-0.494,1,0
1.63E+12,9.693,2.65,-0.688,1,0
1.63E+12,9.973,0.538,2.091,1,0
1.63E+12,10.792,-0.617,0.403,1,0
1.63E+12,9.8,-0.337,-0.486,1,0
1.63E+12,9.944,0.043,0.116,1,0
1.63E+12,9.865,-0.157,-0.565,1,0
1.63E+12,9.729,0.244,-1.736,1,0
1.63E+12,9.815,-0.272,-0.968,1,0
1.63E+12,9.858,0.036,-0.724,1,0
1.63E+12,9.743,-0.445,-1.363,1,0
1.63E+12,9.858,0.043,-0.996,1,0
1.63E+12,9.887,0.05,-0.724,1,0
1.63E+12,9.865,-0.078,-0.709,1,0
1.63E+12,9.872,-0.157,-0.817,1,0
1.63E+12,9.865,-0.143,-0.716,1,0
1.63E+12,9.858,-0.136,-0.565,1,0
1.63E+12,9.915,0.086,-0.917,1,0
1.63E+12,9.018,0.854,-1.485,1,0
1.63E+12,9.8,0.775,-2.103,1,0
1.63E+12,9.923,0.402,0.058,1,0
1.63E+12,9.865,0.574,-0.393,1,0
1.63E+12,9.923,0.495,-0.099,1,0
1.63E+12,9.585,1.034,-0.005,1,0
1.63E+12,9.8,1.206,0.374,1,0
1.63E+12,9.923,0.33,-0.795,1,0
1.63E+12,10.095,1.113,-0.407,1,0
1.63E+12,9.556,-0.337,0.281,1,0
1.63E+12,9.8,-0.983,-0.099,1,0
1.63E+12,9.851,-1.465,0.525,1,0
1.63E+12,9.319,-2.449,0.36,1,0
1.63E+12,9.7,-2.327,-0.4,1,0
1.63E+12,9.585,-1.831,1.093,1,0
1.63E+12,9.98,-1.515,1.236,1,0
1.63E+12,10.196,-1.177,1.366,1,0
1.63E+12,8.982,-3.433,-1.133,1,0
1.63E+12,9.628,-2.183,-0.609,1,0
1.63E+12,9.592,-2.312,-0.163,1,0
1.63E+12,9.671,-2.334,0.374,1,0
1.63E+12,9.563,-2.506,0.016,1,0
1.63E+12,9.628,-2.406,-0.084,1,0
1.63E+12,9.599,-2.398,-0.027,1,0
1.63E+12,9.621,-2.47,-0.048,1,0
1.63E+12,9.642,-2.161,-0.486,1,0
1.63E+12,9.614,-2.176,-0.192,1,0
1.63E+12,9.614,-2.269,0.64,1,0
1.63E+12,9.118,-3.979,0.058,1,0
1.63E+12,9.369,-3.318,-0.328,1,0
1.63E+12,8.974,-4.216,-1.621,1,0
1.63E+12,8.759,-4.941,-0.465,1,0
1.63E+12,8.903,-4.194,-0.853,1,0
1.63E+12,9.125,-3.088,-0.185,1,0
1.63E+12,9.585,-2.736,-1.032,1,0
1.63E+12,9.326,-3.11,-0.652,1,0
1.63E+12,9.405,-2.966,-1.068,1,0
1.63E+12,9.377,-3.009,-0.142,1,0
1.63E+12,9.441,-3.462,-0.587,1,0
1.63E+12,9.111,-3.821,-1.262,1,0
1.63E+12,9.341,-3.548,-1.011,1,0
1.63E+12,9.125,-3.598,-1.126,1,0
1.63E+12,9.01,-4.007,-0.896,1,0
1.63E+12,9.161,-3.72,-0.752,1,0
1.63E+12,8.96,-3.821,-1.528,1,0
1.63E+12,9.298,-3.304,-0.953,1,0
1.63E+12,9.29,-3.289,-0.788,1,0
1.63E+12,9.369,-3.074,-1.054,1,0
1.63E+12,9.463,-2.743,-0.896,1,0
1.63E+12,9.427,-2.786,-1.083,1,0
1.63E+12,9.427,-2.901,-1.032,1,0
1.63E+12,9.413,-2.901,-0.996,1,0
1.63E+12,9.377,-3.016,-1.154,1,0
1.63E+12,9.377,-3.038,-1.126,1,0
1.63E+12,9.369,-3.066,-1.111,1,0
1.63E+12,9.377,-3.009,-1.262,1,0
1.63E+12,9.341,-2.987,-1.334,1,0
1.63E+12,9.355,-3.088,-1.097,1,0
1.63E+12,9.334,-3.031,-1.198,1,0
1.63E+12,9.334,-3.088,-1.284,1,0
1.63E+12,9.398,-2.959,-1.255,1,0
1.63E+12,9.413,-2.937,-1.212,1,0
1.63E+12,9.398,-2.923,-1.269,1,0
1.63E+12,9.441,-2.786,-1.234,1,0
1.63E+12,8.845,-3.921,-0.688,1,0
1.63E+12,8.342,-5.573,-1.348,1,0
1.63E+12,8.709,-4.654,-0.659,1,0
1.63E+12,8.759,-4.496,-0.817,1,0
1.63E+12,8.939,-4.036,-1.277,1,0
1.63E+12,8.809,-4.417,-0.946,1,0
1.63E+12,8.766,-4.575,-0.767,1,0
1.63E+12,8.989,-4.043,-0.846,1,0
1.63E+12,8.989,-3.979,-0.996,1,0
1.63E+12,9.003,-4.015,-1.054,1,0
1.63E+12,8.982,-4.007,-1.011,1,0
1.63E+12,9.183,-3.404,-1.435,1,0
1.63E+12,9.276,-3.275,-1.219,1,0
1.63E+12,9.312,-3.11,-1.305,1,0
1.63E+12,9.326,-3.174,-0.975,1,0
1.63E+12,9.757,-1.127,-0.874,1,0
1.63E+12,9.879,-0.689,-0.666,1,0
1.63E+12,9.8,-0.962,-0.946,1,0
1.63E+12,9.714,-1.4,-0.953,1,0
1.63E+12,9.779,-1.407,-0.824,1,0
1.63E+12,9.786,-1.228,-0.996,1,0
1.63E+12,9.743,-1.429,-0.925,1,0
1.63E+12,9.8,-1.228,-0.767,1,0
1.63E+12,9.779,-1.235,-0.81,1,0
1.63E+12,9.779,-1.393,-0.803,1,0
1.63E+12,9.779,-1.357,-0.939,1,0
1.63E+12,9.786,-1.443,-0.659,1,0
1.63E+12,9.765,-1.407,-0.795,1,0
1.63E+12,9.75,-1.371,-0.989,1,0
1.63E+12,9.772,-1.501,-0.946,1,0
1.63E+12,9.714,-1.422,-0.896,1,0
1.63E+12,9.757,-1.45,-0.939,1,0
1.63E+12,9.765,-1.443,-0.874,1,0
1.63E+12,9.736,-1.443,-0.917,1,0
1.63E+12,9.779,-1.307,-0.896,1,0
1.63E+12,9.757,-1.429,-0.946,1,0
1.63E+12,9.772,-1.271,-0.968,1,0
1.63E+12,9.743,-1.443,-0.803,1,0
1.63E+12,9.75,-1.443,-0.989,1,0
1.63E+12,9.772,-1.508,-0.853,1,0
1.63E+12,9.772,-1.45,-1.004,1,0
1.63E+12,9.707,-1.515,-0.975,1,0
1.63E+12,9.779,-1.508,-0.889,1,0
1.63E+12,9.743,-1.501,-0.996,1,0
1.63E+12,9.743,-1.501,-0.889,1,0
1.63E+12,9.75,-1.465,-1.018,1,0
1.63E+12,9.765,-1.501,-0.846,1,0
1.63E+12,9.757,-1.422,-1.162,1,0
1.63E+12,9.721,-1.458,-0.975,1,0
1.63E+12,9.729,-1.479,-0.953,1,0
1.63E+12,9.743,-1.429,-0.925,1,0
1.63E+12,9.721,-1.529,-0.953,1,0
1.63E+12,9.707,-1.594,-0.953,1,0
1.63E+12,9.7,-1.637,-0.759,1,0
1.63E+12,9.743,-1.45,-0.968,1,0
1.63E+12,9.729,-1.637,-0.788,1,0
1.63E+12,9.743,-1.594,-0.867,1,0
1.63E+12,9.7,-1.644,-0.917,1,0
1.63E+12,9.75,-1.659,-0.968,1,0
1.63E+12,9.721,-1.551,-0.996,1,0
1.63E+12,9.686,-1.723,-0.946,1,0
1.63E+12,9.75,-1.644,-0.975,1,0
1.63E+12,9.736,-1.551,-0.867,1,0
1.63E+12,0.614,9.222,3.284,0,0
1.63E+12,-1.849,8.418,3.736,0,0
1.63E+12,0.441,9.179,3.916,0,0
1.63E+12,0.499,9.323,3.398,0,0
1.63E+12,0.563,9.273,3.054,0,0
1.63E+12,0.527,9.273,3.233,0,0
1.63E+12,0.556,9.265,3.262,0,0
1.63E+12,0.549,9.309,3.14,0,0
1.63E+12,0.549,9.215,3.377,0,0
1.63E+12,0.506,9.201,3.348,0,0
1.63E+12,0.477,9.23,3.377,0,0
1.63E+12,0.463,9.23,3.377,0,0
1.63E+12,0.484,9.28,3.233,0,0
1.63E+12,0.448,9.244,3.355,0,0
1.63E+12,0.463,9.222,3.276,0,0
1.63E+12,0.47,9.208,3.47,0,0
1.63E+12,0.477,9.208,3.398,0,0
1.63E+12,0.499,9.215,3.434,0,0
1.63E+12,0.491,9.172,3.456,0,0
1.63E+12,0.506,9.179,3.327,0,0
1.63E+12,0.714,9.474,2.077,0,0
1.63E+12,1.052,9.323,1.948,0,0
1.63E+12,0.592,9.409,3.061,0,0
1.63E+12,0.664,9.309,2.953,0,0
1.63E+12,0.743,9.33,2.723,0,0
1.63E+12,0.685,9.344,3.003,0,0
1.63E+12,0.649,9.294,2.96,0,0
1.63E+12,0.642,9.273,3.075,0,0
1.63E+12,0.685,9.273,3.233,0,0
1.63E+12,0.57,9.258,3.284,0,0
1.63E+12,0.779,9.265,3.061,0,0
1.63E+12,0.549,9.352,3.499,0,0
1.63E+12,0.772,9.215,2.888,0,0
1.63E+12,0.341,9.409,4.325,0,0
1.63E+12,0.743,9.244,2.91,0,0
1.63E+12,0.578,9.28,3.104,0,0
1.63E+12,0.57,9.222,3.427,0,0
1.63E+12,0.578,9.244,3.521,0,0
1.63E+12,0.614,9.179,3.262,0,0
1.63E+12,0.707,9.1,3.93,0,0
1.63E+12,0.628,9.1,3.125,0,0
1.63E+12,0.549,9.122,3.427,0,0
1.63E+12,0.678,9.165,3.564,0,0
1.63E+12,0.592,9.107,3.65,0,0
1.63E+12,0.621,9.079,3.513,0,0
1.63E+12,0.642,9.014,3.607,0,0
1.63E+12,0.398,9.028,3.88,0,0
1.63E+12,0.427,8.712,5.108,0,0
1.63E+12,0.456,8.712,5.23,0,0
1.63E+12,-0.341,8.949,4.404,0,0
1.63E+12,0.463,8.827,4.936,0,0
1.63E+12,0.93,9,4.526,0,0
1.63E+12,-0.879,8.152,5.173,0,0
1.63E+12,1.095,8.655,3.765,0,0
1.63E+12,-0.161,8.432,4.476,0,0
1.63E+12,1.792,10.092,3.671,0,0
1.63E+12,1.777,11.04,3.973,0,0
1.63E+12,-0.362,5.006,6.228,0,0
1.63E+12,1.928,5.818,11.723,0,0
1.63E+12,-3.48,6.479,4.124,0,0
1.63E+12,8.637,-3.885,5.223,0,0
1.63E+12,1.698,-0.229,12.449,0,0
1.63E+12,1.634,3.383,9.892,0,0
1.63E+12,2.337,3.117,9.044,0,0
1.63E+12,0.707,1.63,8.757,0,0
1.63E+12,0.542,1.386,9.267,0,0
1.63E+12,0.513,1.264,9.928,0,0
1.63E+12,0.448,1.163,9.856,0,0
1.63E+12,0.664,1.321,9.698,0,0
1.63E+12,0.484,1.206,9.834,0,0
1.63E+12,0.563,1.293,9.856,0,0
1.63E+12,0.506,1.235,9.841,0,0
1.63E+12,0.563,1.285,9.827,0,0
1.63E+12,0.599,1.264,9.626,0,0
1.63E+12,0.542,1.271,9.705,0,0
1.63E+12,0.599,1.307,9.791,0,0
1.63E+12,0.599,1.307,9.791,0,0
1.63E+12,0.599,1.307,9.791,0,0
1.63E+12,0.57,9.567,2.637,0,0
1.63E+12,0.326,9.352,2.335,0,0
1.63E+12,0.168,9.409,2.587,0,0
1.63E+12,0.283,9.445,2.343,0,0
1.63E+12,0.319,9.423,2.702,0,0
1.63E+12,0.011,9.431,2.407,0,0
1.63E+12,0.786,8.921,-0.242,0,0
1.63E+12,1.195,8.863,3.298,0,0
1.63E+12,0.786,8.59,3.908,0,0
1.63E+12,-1.361,8.497,3.025,0,0
1.63E+12,-0.061,9.38,2.73,0,0
1.63E+12,-2,8.224,2.745,0,0
1.63E+12,0.808,9.402,0.604,0,0
1.63E+12,-0.872,9.107,2.012,0,0
1.63E+12,0.011,9.344,1.739,0,0
1.63E+12,0.111,9.373,2.644,0,0
1.63E+12,0.183,9.373,2.429,0,0
1.63E+12,0.118,9.445,2.558,0,0
1.63E+12,0.14,9.431,2.745,0,0
1.63E+12,1.009,9.668,2.659,0,0
1.63E+12,1.274,9.416,2.07,0,0
1.63E+12,0.341,9.423,2.414,0,0
1.63E+12,-0.642,9.503,3.032,0,0
1.63E+12,-1.081,9.107,1.998,0,0
1.63E+12,-0.592,9.33,2.996,0,0
1.63E+12,-0.671,9.316,2.659,0,0
1.63E+12,-0.693,9.459,2.623,0,0
1.63E+12,-0.556,9.452,2.486,0,0
1.63E+12,-0.484,9.423,2.335,0,0
1.63E+12,-1.519,9.28,2.206,0,0
1.63E+12,-0.844,9.416,2.285,0,0
1.63E+12,-0.879,9.467,2.386,0,0
1.63E+12,-1.21,9.344,2.299,0,0
1.63E+12,-1.002,9.423,2.436,0,0
1.63E+12,-1.016,9.38,2.292,0,0
1.63E+12,-0.872,9.445,2.544,0,0
1.63E+12,-0.872,9.416,2.436,0,0
1.63E+12,-0.686,9.51,2.321,0,0
1.63E+12,-0.614,9.445,2.537,0,0
1.63E+12,-0.829,9.452,2.565,0,0
1.63E+12,-0.693,9.467,2.522,0,0
1.63E+12,-0.779,9.416,2.393,0,0
1.63E+12,-0.348,9.553,2.106,0,0
1.63E+12,-0.369,9.546,2.156,0,0
1.63E+12,-0.262,9.503,2.199,0,0
1.63E+12,-0.168,9.603,2.22,0,0
1.63E+12,-0.362,9.51,2.314,0,0
1.63E+12,-0.255,9.431,2.106,0,0
1.63E+12,-0.283,9.51,2.156,0,0
1.63E+12,-0.398,9.409,1.847,0,0
1.63E+12,-0.233,9.553,2.062,0,0
1.63E+12,-0.19,9.567,1.94,0,0
1.63E+12,-0.111,9.517,2.357,0,0
1.63E+12,-0.312,9.653,2.185,0,0
1.63E+12,-0.061,9.538,2.508,0,0
1.63E+12,-0.492,9.459,2.271,0,0
1.63E+12,-0.369,9.646,2.106,0,0
1.63E+12,-0.635,9.661,2.436,0,0
1.63E+12,-0.628,9.467,2.249,0,0
1.63E+12,-0.255,9.704,2.91,0,0
1.63E+12,-0.664,9.459,2.062,0,0
1.63E+12,-0.75,9.423,2.565,0,0
1.63E+12,-0.686,9.495,2.874,0,0
1.63E+12,-0.614,9.445,2.544,0,0
1.63E+12,-0.434,9.431,2.881,0,0
1.63E+12,-0.255,9.352,2.572,0,0
1.63E+12,-0.219,9.28,2.853,0,0
1.63E+12,-0.219,9.344,2.802,0,0
1.63E+12,-0.362,9.488,2.96,0,0
1.63E+12,-0.434,9.28,2.759,0,0
1.63E+12,-0.693,8.964,3.097,0,0
1.63E+12,0.793,9.538,2.565,0,0
1.63E+12,0.262,9.524,2.077,0,0
1.63E+12,0.42,9.761,2.005,0,0
1.63E+12,0.29,9.596,1.969,0,0
1.63E+12,0.226,9.517,1.768,0,0
1.63E+12,0.319,9.495,2.034,0,0
1.63E+12,0.154,9.474,2.457,0,0
1.63E+12,-0.018,9.589,1.991,0,0
1.63E+12,-0.025,9.553,1.962,0,0
1.63E+12,-0.018,9.517,1.861,0,0
1.63E+12,-0.003,9.589,2.45,0,0
1.63E+12,0.047,9.538,2.134,0,0
1.63E+12,0.047,9.546,2.249,0,0
1.63E+12,0.047,9.517,2.371,0,0
1.63E+12,0.096,9.503,2.213,0,0
1.63E+12,0.183,9.467,2.228,0,0
1.63E+12,0.305,9.459,2.364,0,0
1.63E+12,0.018,9.668,3.082,0,0
1.63E+12,0.24,9.38,2.486,0,0
1.63E+12,0.096,9.431,2.486,0,0
1.63E+12,0.068,9.452,2.364,0,0
1.63E+12,0.104,9.359,2.551,0,0
1.63E+12,-1.167,10.056,-0.113,0,0
1.63E+12,0.147,9.273,3.14,0,0
1.63E+12,-0.19,9.625,1.689,0,0
1.63E+12,-0.154,9.589,1.725,0,0
1.63E+12,-0.111,9.553,1.854,0,0
1.63E+12,-0.118,9.51,1.89,0,0
1.63E+12,-0.219,9.589,1.991,0,0
1.63E+12,2.934,8.597,4.957,0,0
1.63E+12,8.5,-0.603,7.155,0,0
1.63E+12,6.561,1.293,5.912,1,0
1.63E+12,4.765,4.575,-1.004,1,0
1.63E+12,10.526,-0.775,1.646,1,0
1.63E+12,9.556,-1.386,4.224,1,0
1.63E+12,9.082,-1.537,2.457,1,0
1.63E+12,9.053,-0.983,3.133,1,0
1.63E+12,9.118,-1.695,4.117,1,0
1.63E+12,8.759,-2.442,3.635,1,0
1.63E+12,9.082,-2.355,3.887,1,0
1.63E+12,9.657,-0.94,2.802,1,0
1.63E+12,9.528,-1.084,2.809,1,0
1.63E+12,9.326,-0.768,3.413,1,0
1.63E+12,9.305,-0.581,3.363,1,0
1.63E+12,9.255,-0.588,3.262,1,0
1.63E+12,9.24,-0.538,3.125,1,0
1.63E+12,9.65,-0.739,2.206,1,0
1.63E+12,10.935,-0.545,2.666,1,0
1.63E+12,9.14,-1.601,2.436,1,0
1.63E+12,9.305,-0.445,3.147,1,0
1.63E+12,9.341,-0.861,3.585,1,0
1.63E+12,9.283,-0.912,3.607,1,0
1.63E+12,9.312,-0.488,3.226,1,0
1.63E+12,9.089,-0.545,3.276,1,0
1.63E+12,9.405,0.344,3.334,1,0
1.63E+12,9.319,0.344,3.513,1,0
1.63E+12,9.456,0.718,3.736,1,0
1.63E+12,9.348,-0.244,2.465,1,0
1.63E+12,9.046,0.143,3.542,1,0
1.63E+12,9.111,0.165,4.318,1,0
1.63E+12,8.924,0.129,4.253,1,0
1.63E+12,8.895,0.15,4.548,1,0
1.63E+12,9.082,0.186,4.598,1,0
1.63E+12,9.018,0.186,4.232,1,0
1.63E+12,9.226,0.998,2.96,1,0
1.63E+12,8.946,0.022,4.397,1,0
1.63E+12,8.86,0.201,4.095,1,0
1.63E+12,8.91,0.237,4.246,1,0
1.63E+12,8.888,0.265,4.275,1,0
1.63E+12,9.276,-0.035,4.734,1,0
1.63E+12,9.097,1.012,2.321,1,0
1.63E+12,8.752,-1.328,5.367,1,0
1.63E+12,8.967,-0.969,4.541,1,0
1.63E+12,8.91,-0.926,4.433,1,0
1.63E+12,8.838,-1.141,4.347,1,0
1.63E+12,9.046,-1.163,4.404,1,0
1.63E+12,8.982,-0.833,4.303,1,0
1.63E+12,8.759,-1.027,4.275,1,0
1.63E+12,8.874,-0.43,4.548,1,0
1.63E+12,8.903,-0.797,4.584,1,0
1.63E+12,8.766,-0.603,4.375,1,0
1.63E+12,8.809,-0.775,4.691,1,0
1.63E+12,8.5,-0.897,4.598,1,0
1.63E+12,8.903,2.7,6.415,1,0
1.63E+12,8.68,-0.739,5.503,1,0
1.63E+12,9.614,-0.574,7.055,1,0
1.63E+12,8.687,-0.732,4.447,1,0
1.63E+12,8.601,-1.472,5,1,0
1.63E+12,8.436,-1.458,5.144,1,0
1.63E+12,8.515,-1.235,5.108,1,0
1.63E+12,8.414,-0.883,4.849,1,0
1.63E+12,8.73,-1.077,5,1,0
1.63E+12,8.572,-0.926,5.266,1,0
1.63E+12,8.766,-0.596,4.964,1,0
1.63E+12,8.68,-0.495,4.95,1,0
1.63E+12,8.464,-0.682,4.835,1,0
1.63E+12,8.587,-0.833,4.756,1,0
1.63E+12,8.565,-0.696,5.086,1,0
1.63E+12,8.522,-0.948,4.778,1,0
1.63E+12,8.572,-1.027,4.181,1,0
1.63E+12,8.68,-1.321,4.9,1,0
1.63E+12,8.45,-1.472,4.167,1,0
1.63E+12,8.522,-1.328,4.885,1,0
1.63E+12,8.393,-1.436,4.849,1,0
1.63E+12,8.551,-1.256,5.036,1,0
1.63E+12,8.371,-1.522,4.849,1,0
1.63E+12,8.429,-1.335,5.187,1,0
1.63E+12,8.342,-1.616,4.943,1,0
1.63E+12,8.249,-1.364,5.022,1,0
1.63E+12,8.127,-1.702,5.496,1,0
1.63E+12,8.22,-1.529,5.237,1,0
1.63E+12,8.177,-1.644,5.323,1,0
1.63E+12,8.199,-1.608,5.568,1,0
1.63E+12,8.177,-1.716,5.194,1,0
1.63E+12,0.527,8.957,3.937,0,0
1.63E+12,0.434,9.301,3.147,0,0
1.63E+12,0.29,9.136,4.081,0,0
1.63E+12,0.333,9.158,3.585,0,0
1.63E+12,0.757,9.172,2.407,0,0
1.63E+12,0.24,8.985,3.578,0,0
1.63E+12,0.298,9.136,3.513,0,0
1.63E+12,-0.032,9.122,3.571,0,0
1.63E+12,0.061,9.158,3.686,0,0
1.63E+12,0.125,9.1,3.686,0,0
1.63E+12,0.147,9.122,3.406,0,0
1.63E+12,0.578,8.511,3.858,0,0
1.63E+12,0.183,8.303,2.903,0,0
1.63E+12,1.052,8.777,4.023,0,0
1.63E+12,1.612,8.238,5.532,0,0
1.63E+12,1.059,8.461,4.72,0,0
1.63E+12,1.547,8.425,5.094,0,0
1.63E+12,1.691,8.353,5.237,0,0
1.63E+12,1.655,8.325,5.187,0,0
1.63E+12,1.741,8.274,5.151,0,0
1.63E+12,1.806,8.224,5.237,0,0
1.63E+12,1.346,8.562,4.799,0,0
1.63E+12,1.59,8.267,5.654,0,0
1.63E+12,1.045,8.447,5.309,0,0
1.63E+12,-0.226,9.704,1.481,0,0
1.63E+12,0.004,9.74,1.114,0,0
1.63E+12,0.04,9.61,0.978,0,0
1.63E+12,0.018,9.689,1.373,0,0
1.63E+12,0.305,9.488,1.804,0,0
1.63E+12,0.04,9.603,1.962,0,0
1.63E+12,0.018,9.61,1.883,0,0
1.63E+12,-0.053,9.653,1.746,0,0
1.63E+12,0.026,9.661,1.739,0,0
1.63E+12,-0.089,9.668,1.732,0,0
1.63E+12,-0.046,9.653,1.876,0,0
1.63E+12,-0.061,9.668,1.84,0,0
1.63E+12,-0.039,9.646,1.854,0,0
1.63E+12,0.175,9.84,1.093,0,0
1.63E+12,0.168,9.869,0.475,0,0
1.63E+12,0.204,9.359,0.009,0,0
1.63E+12,3.839,8.418,1.775,0,0
1.63E+12,8.5,6.083,1.545,0,0
1.63E+12,9.211,-1.788,-1.147,0,0
1.63E+12,8.795,-0.912,0.475,1,0
1.63E+12,10.239,-0.79,1.021,1,0
1.63E+12,9.729,-1.041,0.777,1,0
1.63E+12,9.779,-0.948,0.547,1,0
1.63E+12,10.943,1.142,-0.307,1,0
1.63E+12,9.477,0.495,1.933,1,0
1.63E+12,9.765,-1.213,1.114,1,0
1.63E+12,9.951,-0.107,0.633,1,0
1.63E+12,9.793,-0.086,1.15,1,0
1.63E+12,9.779,-0.236,1.229,1,0
1.63E+12,9.815,-0.552,0.374,1,0
1.63E+12,9.908,-0.186,0.633,1,0
1.63E+12,9.793,0.158,-0.257,1,0
1.63E+12,9.901,0.337,-0.099,1,0
1.63E+12,9.729,-0.1,1.524,1,0
1.63E+12,10.066,-0.014,1.624,1,0
1.63E+12,9.118,-2.147,1.244,1,0
1.63E+12,10.009,-0.639,0.611,1,0
1.63E+12,9.772,-0.883,1.078,1,0
1.63E+12,9.822,-0.818,0.762,1,0
1.63E+12,9.865,-0.797,0.978,1,0
