acc_x,acc_y,acc_z,orientation,label
3.81291602155778e-24,4.303637407853338e-22,1.35103886257291e-20,0,0
2.2877496129346682e-23,1.148648033918967e-21,2.7005434990225996e-20,0,0
1.4336564241057253e-23,8.258485966056558e-22,2.0956157161242746e-20,0,0
-1.63192805722673e-23,-3.3419194059394275e-22,-6.9285806485050705e-22,0,0
-2.9466215014598527e-23,-8.22798148441636e-22,-9.839106634174485e-21,0,0
-4.477888575717457e-23,-1.4072719338202143e-21,-2.1077611560484614e-20,0,0
-4.130150634551388e-23,-1.277334793162267e-21,-1.8641399400337723e-20,0,0
-9.944084984222692e-24,-7.858695232940211e-23,4.180608378088865e-21,0,0
-9.303515092600983e-24,-6.583785750850211e-23,4.145233232384257e-21,0,0
-1.2140324612639973e-23,-1.6685913941414467e-22,2.420060152705344e-21,0,0
-1.018811160960239e-23,-9.11233263586882e-23,3.887922282835134e-21,0,0
-2.501272910141904e-24,2.0510944058999417e-22,9.581518712827668e-21,0,0
-4.236912283155005e-23,-1.3130825331884106e-21,-1.918856345093366e-20,0,0
-5.816984682488549e-23,-1.920920880247903e-21,-3.088683131928423e-20,0,0
-4.3467242645758694e-23,-1.3589573164366122e-21,-2.0173521467234938e-20,0,0
-4.566348227417598e-23,-1.4424099776701058e-21,-2.175292018013173e-20,0,0
-4.7646198605386025e-23,-1.5188473055423296e-21,-2.322621067406285e-20,0,0
-4.4138315865552866e-23,-1.3855548605166106e-21,-2.0722928294492435e-20,0,0
-5.225220115942782e-23,-1.6881619588165446e-21,-2.6317622709588256e-20,0,0
-4.1057479720134183e-23,-1.271783681284475e-21,-1.8591810694173838e-20,0,0
-3.9745836608718297e-23,-1.2203882277554538e-21,-1.7620802533764914e-20,0,0
-4.172855293992835e-23,-1.2911519365875997e-21,-1.8876097223250556e-20,0,0
-4.2613149456929753e-23,-1.3267170270319055e-21,-1.9582975923319376e-20,0,0
-4.4138315865552866e-23,-1.384243217405195e-21,-2.0659270503038085e-20,0,0
-5.42044141624654e-23,-1.7693578676148718e-21,-2.8022698173030564e-20,0,0
-5.1581127939633655e-23,-1.6683666569190055e-21,-2.6058868330428672e-20,0,0
-5.597360719646822e-23,-1.8352719793859927e-21,-2.920561694159413e-20,0,0
-3.843419349730243e-23,-1.1679251577403969e-21,-1.657552092984804e-20,0,0
-4.6761602088384615e-23,-1.4832517117698512e-21,-2.2508564360880352e-20,0,0
-4.2155599534342814e-23,-1.310002129161388e-21,-1.9283220174674397e-20,0,0
-4.502291238255427e-23,-1.416544451735047e-21,-2.12419157526988e-20,0,0
-3.9745836608718297e-23,-1.219747657863832e-21,-1.7589019362164396e-20,0,0
-4.1057479720134183e-23,-1.2671776787304332e-21,-1.8442811257462477e-20,0,0
-4.0203386531305237e-23,-1.2362490324371417e-21,-1.790823666630179e-20,0,0
-4.151502964272111e-23,-1.2856617696349528e-21,-1.8821201005726477e-20,0,0
-4.2826672754136986e-23,-1.335715076724385e-21,-1.977622813834579e-20,0,0
-1.8271493575304883e-23,-3.995871253989345e-22,-2.0116103504217545e-21,0,0
9.782417344908641e-23,4.027125943325259e-21,8.21531163092731e-20,0,0
3.81291602155778e-24,4.288385743767107e-22,1.3422633637136904e-20,0,0
6.893752166976468e-24,5.500525656829273e-22,1.5861148716364904e-20,0,0
4.026439318765016e-24,4.479027223661031e-22,1.406411188836183e-20,0,0
-3.163195131484334e-23,-8.93897023496482e-22,-1.1059902527679206e-20,0,0
-1.1713278018225501e-23,-1.4666680040076756e-22,2.880835742211775e-21,0,0
-1.8729043497891817e-23,-4.152344067834153e-22,-2.2344083626795826e-21,0,0
-2.025420990651493e-23,-4.731876437511191e-22,-3.309451441706426e-21,0,0
-1.8729043497891817e-23,-4.145633335636212e-22,-2.2027777694511277e-21,0,0
-1.345196772405585e-23,-2.197492560236162e-22,1.4034525415073767e-21,0,0
-2.2236926237724973e-23,-5.489538984035486e-22,-4.7648988467430445e-21,0,0
-2.09252831263091e-23,-4.999987111283247e-22,-3.860352499925968e-21,0,0
-2.09252831263091e-23,-5.00212234425532e-22,-3.870448669432659e-21,0,0
-1.958313668672076e-23,-4.489998625967454e-22,-2.907462322741685e-21,0,0
-2.0681256500929403e-23,-4.900856233218706e-22,-3.670853854996524e-21,0,0
-1.3238444426848614e-23,-2.0529111058826565e-22,1.7772429061018933e-21,0,0
-7.085923134462978e-23,-2.420600722190193e-21,-4.067557671674421e-20,0,0
1.8271493575304883e-23,9.87203239313247e-22,2.4303107482219052e-20,0,0
2.705645208897401e-23,1.3249488135814693e-21,3.078266704307725e-20,0,0
2.812406857501019e-23,1.3626792699388226e-21,3.143164719058489e-20,0,0
2.9893261609013e-23,1.4307896213383606e-21,3.274224844623201e-20,0,0
3.099138142322164e-23,1.4733700451439363e-21,3.35703040093837e-20,0,0
3.2303024534637514e-23,1.5203730194161225e-21,3.439627773362527e-20,0,0
3.2303024534637514e-23,1.5229963056389544e-21,3.4479790537278313e-20,0,0
1.9796659983927996e-23,1.04799328580099e-21,2.5538927863041394e-20,0,0
2.354856934914085e-23,1.1903447254443345e-21,2.819907205487032e-20,0,0
2.6385378869179838e-23,1.2983512695014706e-21,3.0255832678667377e-20,0,0
2.9466215014598527e-23,1.4147762382846108e-21,3.244642639830793e-20,0,0
2.967973831180576e-23,1.4246283811659196e-21,3.266752642348222e-20,0,0
2.900866509201159e-23,1.3984883870085083e-21,3.216027426979108e-20,0,0
-1.2140324612639973e-23,-1.863507661163481e-22,1.718401037662493e-21,0,0
6.3416419270549e-23,2.6931935251519903e-21,5.638458898499975e-20,0,0
6.912054163879944e-23,2.9062172253741624e-21,6.032717582237718e-20,0,0
7.128627793904426e-23,2.995313064050761e-21,6.216562768996655e-20,0,0
6.692430201038215e-23,2.8192566814008357e-21,5.862479478937695e-20,0,0
7.217087445604566e-23,3.0157790070496982e-21,6.223041138562061e-20,0,0
8.861216834100281e-23,3.634383732598881e-21,7.38574667101919e-20,0,0
9.212005108083597e-23,3.7733497966646774e-21,7.65997921906468e-20,0,0
8.794109512120865e-23,3.603820755856462e-21,7.324568860187766e-20,0,0
1.7954258962311276e-22,7.071589260319805e-21,1.3873528918171796e-19,0,0
1.2125072948553742e-22,4.841700415937829e-21,9.618146783698514e-20,0,0
1.8414859217715456e-22,7.21528111792915e-21,1.4093385964918662e-19,0,0
2.472294748378065e-22,9.567722643109761e-21,1.8462020406870714e-19,0,0
2.9740744968150685e-22,1.1415451709318019e-20,2.185718638355076e-19,0,0
2.8843947119880295e-22,1.1066359267356841e-20,2.1173583369507873e-19,0,0
2.7834286957371797e-22,1.0665413451556853e-20,2.037519696740185e-19,1,0
2.956687599756765e-22,1.1315648338216094e-20,2.1591115809488326e-19,1,0
3.0420969186396597e-22,1.1575763436134996e-20,2.196968497911467e-19,1,0
3.291919176372125e-22,1.248980611362679e-20,2.3629207835384245e-19,1,0
2.9893261609013e-22,1.1348554824075837e-20,2.1480493925292465e-19,1,0
3.0332509534696454e-22,1.1527051411248357e-20,2.184260216626442e-19,1,0
3.0091533242134e-22,1.1429384631204893e-20,2.164385768537656e-19,1,0
2.9676687978988513e-22,1.1283983661249896e-20,2.1388104954537393e-19,1,0
2.993901660127169e-22,1.1367923511497358e-20,2.151949794823457e-19,1,0
3.007018091241328e-22,1.1427158320366703e-20,2.1650370462736192e-19,1,0
2.9719392638429964e-22,1.1279193774490028e-20,2.1340127506520677e-19,1,0
3.007018091241328e-22,1.142737184366391e-20,2.1650352117527446e-19,1,0
3.015864056411342e-22,1.1461198244402385e-20,2.1715677854309444e-19,1,0
3.0091533242134e-22,1.1431794394130517e-20,2.1652575048891776e-19,1,0
3.0112885571854727e-22,1.1437498084380375e-20,2.1658461170698593e-19,1,0
3.0091533242134e-22,1.1429811677799307e-20,2.1645019775756256e-19,1,0
3.007018091241328e-22,1.1421911747921038e-20,2.1630919552137238e-19,1,0
3.024404988299631e-22,1.1494750176918505e-20,2.1780750449905267e-19,1,0
2.750790134592645e-22,1.047849566175435e-20,1.9898200352105038e-19,1,0
2.9893261609013e-22,1.1382474525003614e-20,2.1604449536143152e-19,1,0
3.026845254553428e-22,1.1513661746535836e-20,2.1837919163527924e-19,1,0
3.0091533242134e-22,1.1451682564098964e-20,2.172910997506791e-19,1,0
3.026845254553428e-22,1.1516498556055875e-20,2.184821956335161e-19,1,0
2.9237440053305063e-22,1.1141175968039158e-20,2.11687237145325e-19,1,0
2.9893261609013e-22,1.1395621459445945e-20,2.1661960900797625e-19,1,0
3.026845254553428e-22,1.151146550690742e-20,2.1826971963511462e-19,1,0
3.0793109790100634e-22,1.1734708748035358e-20,2.229662641902438e-19,1,0
2.9148980401604915e-22,1.106574302767344e-20,2.0947003633014626e-19,1,0
2.9893261609013e-22,1.1328849674076425e-20,2.1406798821930462e-19,1,0
3.004882858269256e-22,1.1373259371604358e-20,2.1464832541855914e-19,1,0
2.8426051523917566e-22,1.0726621655346286e-20,2.018199240799891e-19,1,0
2.9588228327288375e-22,1.1171946727077228e-20,2.103049995375514e-19,1,0
2.9237440053305063e-22,1.1053783932825054e-20,2.0840000932140895e-19,1,0
3.044232151611732e-22,1.1521253556572408e-20,2.17444931227585e-19,1,0
3.11011934046425e-22,1.1781921665195183e-20,2.22584072749957e-19,1,0
2.7398089364505583e-22,1.0306001563262257e-20,1.932332614536548e-19,1,0
2.9368604364446647e-22,1.1092886545100568e-20,2.0888439226182772e-19,1,0
2.9258792383025784e-22,1.1047225285149577e-20,2.079579086935147e-19,1,0
2.949976867558823e-22,1.1138120326338752e-20,2.096836486509998e-19,1,0
2.9170332731325646e-22,1.100769476204285e-20,2.0710166322044126e-19,1,0
2.9368604364446647e-22,1.108608430291811e-20,2.086419350722423e-19,1,0
2.928014471274651e-22,1.1052715452102223e-20,2.0801609927048141e-19,1,0
2.9347252034725926e-22,1.1076018636739596e-20,2.0841513135681826e-19,1,0
2.9411309023888094e-22,1.1109784524671321e-20,2.0922108697929818e-19,1,0
2.93258997050052e-22,1.1076873162046821e-20,2.0859778221901176e-19,1,0
2.93258997050052e-22,1.1074036352526783e-20,2.0851536796729133e-19,1,0
2.781293462765107e-22,1.0446979550632248e-20,1.9562333444140363e-19,1,0
2.8578568164779876e-22,1.0758067500132121e-20,2.0188972261684848e-19,1,0
2.7373686701967617e-22,1.0272844939388388e-20,1.9213514620496992e-19,1,0
2.671786514625968e-22,1.0001531107502228e-20,1.8660863415020055e-19,1,0
2.7157113071943134e-22,1.019122241611404e-20,1.9062489502437238e-19,1,0
2.7834286957371797e-22,1.048227146920939e-20,1.9680237050734191e-19,1,0
2.9237440053305063e-22,1.1026178420828976e-20,2.0728623615992703e-19,1,0
2.8447403853638287e-22,1.0714572408599766e-20,2.0117663461108524e-19,1,0
2.8688380146200735e-22,1.081053100226557e-20,2.0306570964355474e-19,1,0
2.8602970827317847e-22,1.0776765546452243e-20,2.024292291739715e-19,1,0
2.8798192127621603e-22,1.0837127682108778e-20,2.0329605433498746e-19,1,0
2.779158229793035e-22,1.0443685623308019e-20,1.9561248058511424e-19,1,0
2.849315884589698e-22,1.071859792195054e-20,2.0098741718597646e-19,1,0
2.7834286957371797e-22,1.0466714771841434e-20,1.9618254385846103e-19,1,0
2.748349868338848e-22,1.032094646559318e-20,1.9319007434972124e-19,1,0
2.794409893879266e-22,1.0504719696421142e-20,1.9684311490629765e-19,1,0
2.733098204252617e-22,1.0268666847665555e-20,1.9228837020269544e-19,1,0
2.8361994534755394e-22,1.0676200950232394e-20,2.0032770778219181e-19,1,0
2.833759187221742e-22,1.0667385982240146e-20,2.0017444486880803e-19,1,0
2.8578568164779876e-22,1.07655103122062e-20,2.0215038899699767e-19,1,0
2.8865299449601016e-22,1.0884558999330568e-20,2.0460312167163962e-19,1,0
2.875548746818015e-22,1.0841521025602405e-20,2.0375700906417784e-19,1,0
2.875548746818015e-22,1.0838013142862572e-20,2.036252722888889e-19,1,0
2.871278280873871e-22,1.0821786236511615e-20,2.0331892702486374e-19,1,0
2.8602970827317847e-22,1.0776552023155035e-20,2.0239024635268545e-19,1,0
2.8602970827317847e-22,1.0775880949935241e-20,2.0236560102160853e-19,1,0
2.8578568164779876e-22,1.076575433883158e-20,2.0215792282520665e-19,1,0
2.8602970827317847e-22,1.0776765546452243e-20,2.0239506544641833e-19,1,0
2.849315884589698e-22,1.0735710289055291e-20,2.0162779992975437e-19,1,0
2.853586350533843e-22,1.0748856359260828e-20,2.018254070636959e-19,1,0
2.847180651617626e-22,1.0726254689440222e-20,2.0142722784193453e-19,1,0
2.847180651617626e-22,1.0724515999734393e-20,2.013585378655685e-19,1,0
2.8667027816480014e-22,1.08026310723873e-20,2.029143972824423e-19,1,0
2.871278280873871e-22,1.0820688116697407e-20,2.0327061197536175e-19,1,0
2.8667027816480014e-22,1.0803729192201509e-20,2.0295569656646463e-19,1,0
2.8798192127621603e-22,1.0857747931953362e-20,2.040598464454632e-19,1,0
2.6980193768542854e-22,1.0132324069822588e-20,1.8967265872860126e-19,1,0
2.5445876361468003e-22,9.49892300778658e-21,1.7669175000607898e-19,1,0
2.6565348505397365e-22,9.952332325720016e-21,1.8583735599958898e-19,1,0
2.671786514625968e-22,1.0015105088538973e-20,1.871136807876964e-19,1,0
2.7266925053364e-22,1.0237768272582038e-20,1.9158566254334648e-19,1,0
2.6870381787121985e-22,1.0075468088432297e-20,1.882993240579118e-19,1,0
2.67392174759804e-22,1.0020808778788826e-20,1.8717736153161575e-19,1,0
2.7419441694226313e-22,1.0295507986252538e-20,1.926887081097541e-19,1,0
2.7419441694226313e-22,1.0297460199255575e-20,1.9275831275384686e-19,1,0
2.7462146353667755e-22,1.031258898579232e-20,1.9302226061403549e-19,1,0
2.7398089364505583e-22,1.0288492652891263e-20,1.9257167969930264e-19,1,0
2.8011206260772078e-22,1.053985817238943e-20,1.9767167090825366e-19,1,0
2.8294887212775977e-22,1.0651586122483607e-20,1.998700814568773e-19,1,0
2.8404699194196836e-22,1.0698345502248808e-20,2.008492725539492e-19,1,0
2.8447403853638287e-22,1.071262019559673e-20,2.0109260189276686e-19,1,0
2.976209729787141e-22,1.1274617411027367e-20,2.12933152424283e-19,1,0
3.0134237901575448e-22,1.1429383766968102e-20,2.1612631696012327e-19,1,0
2.9893261609013e-22,1.1329490243968046e-20,2.14066492259869e-19,1,0
2.963093298672982e-22,1.1216450218644058e-20,2.1167002759429267e-19,1,0
2.9829204619850827e-22,1.1291575903404865e-20,2.1309326478113438e-19,1,0
2.985055694957155e-22,1.1305149452323216e-20,2.134492124889528e-19,1,0
2.9719392638429964e-22,1.1249178499568325e-20,2.1227411581942188e-19,1,0
2.9893261609013e-22,1.1321376358674173e-20,2.1376364113494371e-19,1,0
2.9829204619850827e-22,1.1296822475850529e-20,2.1329305096289768e-19,1,0
2.9829204619850827e-22,1.129200294999928e-20,2.1311013225737696e-19,1,0
2.9829204619850827e-22,1.1293101069813488e-20,2.1314771013536224e-19,1,0
2.985055694957155e-22,1.1298591236766137e-20,2.1321029319158578e-19,1,0
2.978649996040938e-22,1.127534899705391e-20,2.12786705993812e-19,1,0
2.9740744968150685e-22,1.1259061145777805e-20,2.1249311105322104e-19,1,0
2.98078522901301e-22,1.1280595137381177e-20,2.1282686959767836e-19,1,0
2.963093298672982e-22,1.1215779145424263e-20,2.1164626685973272e-19,1,0
2.976209729787141e-22,1.1264764836027661e-20,2.125567917971404e-19,1,0
2.978649996040938e-22,1.1274250877239701e-20,2.1274256990026963e-19,1,0
2.9698040308709243e-22,1.1240637999798434e-20,2.1210441124777663e-19,1,0
2.9829204619850827e-22,1.1294626236222112e-20,2.1320697501544138e-19,1,0
2.976209729787141e-22,1.1265405405919282e-20,2.125809186333696e-19,1,0
2.98078522901301e-22,1.1287610902860842e-20,2.1309278341450999e-19,1,0
2.9719392638429964e-22,1.1248751452973911e-20,2.122616103191079e-19,1,0
2.9740744968150685e-22,1.1256864906149388e-20,2.1240965839198756e-19,1,0
2.98078522901301e-22,1.128038161408397e-20,2.128215929540229e-19,1,0
2.98078522901301e-22,1.1282150807117973e-20,2.1288421270635142e-19,1,0
2.96095806570091e-22,1.1204828882728748e-20,2.1138234238412749e-19,1,0
2.9829204619850827e-22,1.1288495067259447e-20,2.129742165261284e-19,1,0
2.9719392638429964e-22,1.1246982259939908e-20,2.1218849742188808e-19,1,0
2.9719392638429964e-22,1.1246982259939908e-20,2.1219176127800253e-19,1,0
2.9740744968150685e-22,1.1256193832929594e-20,2.1238327437120477e-19,1,0
2.978649996040938e-22,1.1272481684205697e-20,2.1267619823857587e-19,1,0
2.976209729787141e-22,1.1265618929216489e-20,2.1258244336765985e-19,1,0
2.9652285316450547e-22,1.1222794478785536e-20,2.117558524581101e-19,1,0
2.9676687978988513e-22,1.1231426426808743e-20,2.1190786510542587e-19,1,0
2.9719392638429964e-22,1.1249178499568325e-20,2.1227411581942188e-19,1,0
2.9652285316450547e-22,1.1220628742485291e-20,2.1167422993483574e-19,1,0
2.96095806570091e-22,1.1202419119803124e-20,2.1129144734293833e-19,1,0
2.9588228327288375e-22,1.1192994023516229e-20,2.110938035128918e-19,1,0
2.9719392638429964e-22,1.1248537929676704e-20,2.12248463816784e-19,1,0
2.9676687978988513e-22,1.1226606900957495e-20,2.117297659257564e-19,1,0
2.9719392638429964e-22,1.124414545041987e-20,2.1208463933046245e-19,1,0
2.9588228327288375e-22,1.1192780500219021e-20,2.1108087053386507e-19,1,0
2.9740744968150685e-22,1.1250276187264137e-20,2.121599409781787e-19,1,0
2.9652285316450547e-22,1.1219957669265498e-20,2.1164741886745853e-19,1,0
2.954552366784693e-22,1.117414383094244e-20,2.1068097643909974e-19,1,0
2.9740744968150685e-22,1.1250733737186724e-20,2.1217711342597181e-19,1,0
2.9698040308709243e-22,1.1237343640355809e-20,2.11980757422335e-19,1,0
1.8729043497891817e-23,9.929674423698502e-22,2.427265636156956e-20,0,0
-5.640065379088268e-23,-1.8863336865099014e-21,-3.0733519498568446e-20,0,0
1.345196772405585e-23,7.9113759935017895e-22,2.0442972866595484e-20,0,0
1.5221160758058658e-23,8.6275583348955e-22,2.1867771483832357e-20,0,0
1.717337376109624e-23,9.354108103995878e-22,2.320478057095343e-20,0,0
1.60752539468876e-23,8.936844797828409e-22,2.2419671965394987e-20,0,0
1.6959850463889008e-23,9.270533305987297e-22,2.304813105337877e-20,0,0
1.6746327166681773e-23,9.202820238628395e-22,2.2941686803953612e-20,0,0
1.6746327166681773e-23,9.17414711014628e-22,2.28399640072312e-20,0,0
1.5434684055265896e-23,8.671478806279884e-22,2.187856211114224e-20,0,0
1.455008753826449e-23,8.344195997037211e-22,2.1276212575718888e-20,0,0
1.4123040943850018e-23,8.181926933527643e-22,2.0968769191879496e-20,0,0
1.4763610835471724e-23,8.440582192878228e-22,2.1483495025349453e-20,0,0
1.3665491021263084e-23,8.012337688568675e-22,2.065492139946844e-20,0,0
1.4123040943850018e-23,8.179486667273846e-22,2.0956415837819242e-20,0,0
1.4336564241057253e-23,8.256350733084487e-22,2.1099828269053444e-20,0,0
1.455008753826449e-23,8.33748526483927e-22,2.1251353721344723e-20,0,0
1.5221160758058658e-23,8.594614740469242e-22,2.1743690611796322e-20,0,0
1.4977134132678962e-23,8.488773130206758e-22,2.151883996760138e-20,0,0
1.5434684055265896e-23,8.664768074081942e-22,2.1852422116984822e-20,0,0
2.177937631513804e-23,1.1165607550047184e-21,2.672394732906404e-20,0,0
3.208950123743028e-23,1.5037186343523546e-21,3.3967555319638514e-20,0,0
1.8057970278097648e-23,9.73172140472311e-22,2.3999473908184403e-20,0,0
2.025420990651493e-23,1.053574468888558e-21,2.5461410477408986e-20,0,0
2.2663972832139446e-23,1.145781153189152e-21,2.721359416597808e-20,0,0
2.0894779798136638e-23,1.07898244490103e-21,2.5964667985454098e-20,0,0
1.9796659983927996e-23,1.0357309478756602e-21,2.5114834404073676e-20,0,0
1.958313668672076e-23,1.02697692480856e-21,2.494028023536737e-20,0,0
2.0894779798136638e-23,1.0768167086007852e-21,2.5889390154439625e-20,0,0
1.7386897058303476e-23,9.430667136524791e-22,2.334813205726248e-20,0,0
2.376209264634809e-23,1.185524767474689e-21,2.793913378414367e-20,0,0
1.6746327166681773e-23,9.215936669742552e-22,2.3002477282559748e-20,0,0
2.354856934914085e-23,1.1758861478905873e-21,2.7722181779482425e-20,0,0
1.0401634906809625e-23,6.822468908944375e-22,1.852600944758804e-20,0,0
2.2663972832139446e-23,1.1431578669663202e-21,2.711961872076187e-20,0,0
1.7630923683683175e-23,9.530103047871058e-22,2.3543822816079735e-20,0,0
1.7386897058303476e-23,9.419685938382707e-22,2.3310767702574396e-20,0,0
1.7630923683683175e-23,9.519121849728974e-22,2.351481637331091e-20,0,0
1.8729043497891817e-23,9.916557992584345e-22,2.4222145504557542e-20,0,0
2.1565853017930804e-23,1.097039057092739e-21,2.619325809172949e-20,0,0
1.9156090092306287e-23,1.0054729426837667e-21,2.4433843818028338e-20,0,0
1.6746327166681773e-23,9.14577901494589e-22,2.2733696152879893e-20,0,0
2.0681256500929403e-23,1.0654088959826806e-21,2.5620586072294768e-20,0,0
1.8057970278097648e-23,9.639601353642273e-22,2.3667402817193052e-20,0,0
1.8942566795099052e-23,9.967189196166665e-22,2.4267617057913113e-20,0,0
1.958313668672076e-23,1.0190765628118923e-21,2.465631023846242e-20,0,0
1.2140324612639973e-23,7.366918130039119e-22,1.93225655779178e-20,0,0
1.3024921129641377e-23,7.606656387426819e-22,1.96306062166593e-20,0,0
1.3909517646642783e-23,7.942785161839501e-22,2.0271174632077954e-20,0,0
-1.0401634906809625e-23,-1.2226679230437576e-22,3.0183645890915315e-21,0,0
1.4123040943850018e-23,8.05899852099262e-22,2.054922079054067e-20,0,0
2.8368095200389884e-23,1.3524601611514517e-21,3.0992665501112426e-20,0,0
-2.681242546359431e-23,-7.701547746303215e-22,-9.69656298492306e-21,0,0
3.3401144348846156e-23,1.5331821949253752e-21,3.4193015014260364e-20,0,0
-4.911035835766421e-24,7.05946401141952e-23,6.3741678649804396e-21,0,0
5.466196408505234e-23,2.3848836008389953e-21,5.116201219872543e-20,0,0
5.42044141624654e-23,2.3964147848561777e-21,5.194061395119896e-20,0,0
-1.1042204798431331e-23,-2.668817748148299e-22,-1.9573546833541203e-21,0,0
5.88104167165072e-23,2.4121451807820463e-21,4.944037517275349e-20,0,0
-1.061515820401686e-22,-3.835914229722805e-21,-6.878626495413497e-20,0,0
2.634572454255564e-22,9.89233672385115e-21,1.853269599578601e-19,0,0
5.179465123684089e-23,1.9611066652717292e-21,3.740280051848534e-20,0,0
4.98424382338033e-23,1.9971045433120015e-21,4.010588987791517e-20,0,0
7.128627793904426e-23,2.803813169784043e-21,5.52097617520351e-20,0,0
2.1565853017930804e-23,8.69179195644446e-22,1.7682284053843006e-20,0,0
1.6532803869474535e-23,6.704907015769426e-22,1.3791589073844235e-20,0,0
1.564820735247313e-23,6.33156418098634e-22,1.3033498866183424e-20,0,0
1.3665491021263084e-23,5.5473637389520025e-22,1.1486821377197324e-20,0,0
2.025420990651493e-23,8.0991388344693e-22,1.640854628797188e-20,0,0
1.4763610835471724e-23,5.977743476233627e-22,1.2326558789071063e-20,0,0
1.717337376109624e-23,6.919942515833391e-22,1.416292758913698e-20,0,0
1.5434684055265896e-23,6.24158368406154e-22,1.2843510507271452e-20,0,0
1.717337376109624e-23,6.917502249579594e-22,1.4152770474705148e-20,0,0
1.8271493575304883e-23,7.328359856830845e-22,1.4912867647517356e-20,0,0
1.6532803869474535e-23,6.669828188371094e-22,1.367165708655805e-20,0,0
1.8271493575304883e-23,7.341476287945005e-22,1.4967740480458038e-20,0,0
1.8271493575304883e-23,7.341476287945005e-22,1.4967740480458038e-20,0,0
1.8271493575304883e-23,7.341476287945005e-22,1.4967740480458038e-20,0,0
1.7386897058303476e-23,9.5249224205777e-22,2.3686547408395308e-20,0,0
9.944084984222692e-24,6.63122230098296e-22,1.8069837508839445e-20,0,0
5.124559132973657e-24,4.817286909861823e-22,1.4673872848637453e-20,0,0
8.632441872806814e-24,6.161192558261096e-22,1.7233584163003743e-20,0,0
9.730561687015455e-24,6.571745132230624e-22,1.8009604134853178e-20,0,0
3.3553660989708464e-25,3.004266001273862e-22,1.1246123726490373e-20,0,0
2.3975615943555324e-23,1.1831450757588401e-21,2.759338471277192e-20,0,0
3.645147716609238e-23,1.6554333611206553e-21,3.661587959607089e-20,0,0
2.3975615943555324e-23,1.1730484741337555e-21,2.733632309596144e-20,0,0
-4.151502964272111e-23,-1.3183003307794875e-21,-1.994704329951678e-20,0,0
-1.860703018520197e-24,2.154182691570971e-22,9.615726597180401e-21,0,0
-6.100665634492448e-23,-2.067270107817825e-21,-3.430460335334699e-20,0,0
2.4646689163349493e-23,1.2233166008755845e-21,2.8659825985497045e-20,0,0
-2.6598902166387076e-23,-7.329106430501418e-22,-8.532355487273374e-21,0,0
3.3553660989708464e-25,2.9777281057638203e-22,1.1124908870947366e-20,0,0
3.385869427143309e-24,4.145638810287911e-22,1.3382151430666127e-20,0,0
5.58210905556059e-24,4.980165422622847e-22,1.4956730617711666e-20,0,0
3.599392724350544e-24,4.24873573832687e-22,1.361670249759649e-20,0,0
4.270465944144714e-24,4.499459515040622e-22,1.4089305031075694e-20,0,0
3.07778581260144e-23,1.4644024987796286e-21,3.3444830127825273e-20,0,0
