1.62646E+12,-4.872,7.896,3.821,0
1.62646E+12,-3.838,6.855,5.243,0
1.62646E+12,-2.502,4.915,8.555,0
1.62646E+12,-2.294,5.741,9.273,0
1.62646E+12,-1.547,7.954,7.951,0
1.62646E+12,0.234,8.083,4.697,0
1.62646E+12,1.663,6.869,7.341,0
1.62646E+12,1.835,6.043,8.152,0
1.62646E+12,2.001,4.276,6.622,0
1.62646E+12,-1.928,7.465,5.258,0
1.62646E+12,2.001,7.551,7.434,0
1.62646E+12,-1.26,5.274,10.013,0
1.62646E+12,-0.362,8.693,5.832,0
1.62646E+12,1.613,7.336,4.374,0
1.62646E+12,0.672,6.294,6.701,0
1.62646E+12,-3.077,7.76,7.434,0
1.62646E+12,1.692,5.677,7.29,0
1.62646E+12,-0.527,5.339,8.411,0
1.62646E+12,-2.121,5.914,7.922,0
1.62646E+12,-0.376,5.691,7.276,0
1.62646E+12,-1.511,5.95,8.131,0
1.62646E+12,-1.26,5.511,8.023,0
1.62646E+12,-1.554,5.332,7.901,0
1.62646E+12,-1.396,5.174,8.023,0
1.62646E+12,-1.331,5.037,8.16,0
1.62646E+12,-1.403,5.203,8.195,0
1.62646E+12,-1.36,5.001,8.368,0
1.62646E+12,-0.807,5.044,8.447,0
1.62646E+12,-1.726,5.052,8.425,0
1.62646E+12,-0.038,4.807,8.447,0
1.62646E+12,-1.022,4.132,8.749,0
1.62646E+12,0.887,4.262,9,0
1.62646E+12,-0.922,3.953,9.934,0
1.62646E+12,-1.209,3.371,8.77,0
1.62646E+12,-1.726,3.737,9.417,0
1.62646E+12,1.368,5.267,9.847,0
1.62646E+12,-0.168,7.702,6.78,0
1.62646E+12,0.787,9.11,2.643,0
1.62646E+12,2.64,6.797,6.4,0
1.62646E+12,1.519,6.23,7.736,0
1.62646E+12,2.115,6.711,6.759,0
1.62646E+12,2.661,5.655,8.059,0
1.62646E+12,2.855,7.731,5.373,0
1.62646E+12,4.45,8.011,3.074,0
1.62646E+12,4.414,8.456,2.751,0
1.62646E+12,3.179,8.471,4.396,0
1.62646E+12,3.516,7.128,6.845,0
1.62646E+12,2.475,5.835,9,0
1.62646E+12,3.509,6.934,5.689,0
1.62646E+12,3.279,7.027,6.22,0
1.62646E+12,3.25,7.128,5.997,0
1.62646E+12,3.495,7.185,5.904,0
1.62646E+12,3.509,7.357,5.581,0
1.62646E+12,3.875,6.955,5.969,0
1.62646E+12,4.716,6.998,5.351,0
1.62646E+12,7.172,6.158,2.514,0
1.62646E+12,3.042,9.591,0.495,0
1.62646E+12,0.291,10.209,-1.342,0
1.62646E+12,-1.216,8.823,-2.585,0
1.62646E+12,-0.951,9.591,-2.628,0
1.62646E+12,-0.211,9.246,-3.009,0
1.62646E+12,-0.57,9.354,-3.224,0
1.62646E+12,-0.426,9.225,-3.038,0
1.62646E+12,-1.827,8.823,-4.366,0
1.62646E+12,-1.554,8.765,-4.216,0
1.62646E+12,-1.712,8.895,-3.799,0
1.62646E+12,-1.583,8.715,-3.835,0
1.62646E+12,-1.791,9.024,-4.043,0
1.62646E+12,-1.403,9.563,-1.939,0
1.62646E+12,1.519,9.498,-3.346,0
1.62646E+12,0.736,9.555,-1.745,0
1.62646E+12,1.024,9.333,-2.319,0
1.62646E+12,0.722,9.534,-3.181,0
1.62646E+12,0.858,9.239,-3.282,0
1.62646E+12,1.002,8.916,-3.533,0
1.62646E+12,-0.972,9.44,-2.987,0
1.62646E+12,-0.785,8.981,-2.801,0
1.62646E+12,-1.374,9.103,-2.923,0
1.62646E+12,-1.834,9.211,-3.059,0
1.62646E+12,-1.231,7.853,-2.564,0
1.62646E+12,-1.834,8.478,-3.756,0
1.62646E+12,-1.913,8.815,-3.964,0
1.62646E+12,-1.597,9.081,-3.691,0
1.62646E+12,-0.671,8.607,-3.842,0
1.62646E+12,-1.87,8.945,-3.914,0
1.62646E+12,-1.597,8.815,-4.151,0
1.62646E+12,-1.482,9.44,-3.059,0
1.62646E+12,-0.635,9.045,-4.532,0
1.62646E+12,-1.037,9.067,-2.923,0
1.62646E+12,-0.556,8.787,-3.311,0
1.62646E+12,-2.272,9.972,-2.161,0
1.62646E+12,-1.432,8.306,2.205,0
1.62646E+12,-2.473,10.324,0.56,0
