Time: 1625583302161,-0.376,4.693,8.619, Orientation: 0
Time: 1625583302490,-0.376,4.7,8.626, Orientation: 0
Time: 1625583302822,-0.383,4.721,8.533, Orientation: 0
Time: 1625583303150,-0.405,4.714,8.705, Orientation: 0
Time: 1625583303482,-0.419,4.764,8.468, Orientation: 0
Time: 1625583303811,-0.333,4.678,8.598, Orientation: 0
Time: 1625583304141,-0.376,4.693,8.605, Orientation: 0
Time: 1625583304471,-0.405,4.728,8.511, Orientation: 0
Time: 1625583304802,-0.39,4.714,8.605, Orientation: 0
Time: 1625583305131,-0.398,4.728,8.511, Orientation: 0
Time: 1625583305460,-0.419,4.764,8.669, Orientation: 0
Time: 1625583305790,-0.426,4.815,8.468, Orientation: 0
Time: 1625583306121,-0.383,4.757,8.49, Orientation: 0
Time: 1625583306450,-0.34,4.635,8.792, Orientation: 0
Time: 1625583306781,-0.319,4.657,8.662, Orientation: 0
Time: 1625583307112,-0.448,4.872,8.641, Orientation: 0
Time: 1625583307442,-0.326,4.585,8.648, Orientation: 0
Time: 1625583307770,-0.362,4.635,8.576, Orientation: 0
Time: 1625583308101,-0.376,4.685,8.669, Orientation: 0
Time: 1625583308431,-0.319,4.628,8.54, Orientation: 0
Time: 1625583308761,-0.319,4.614,8.648, Orientation: 0
Time: 1625583309091,-0.369,4.721,8.583, Orientation: 0
Time: 1625583309420,-0.347,4.693,8.626, Orientation: 0
Time: 1625583309750,-0.362,4.693,8.648, Orientation: 0
Time: 1625583310081,-0.376,4.728,8.49, Orientation: 0
Time: 1625583310413,-0.362,4.714,8.713, Orientation: 0
Time: 1625583310741,-0.326,4.685,8.662, Orientation: 0
Time: 1625583311071,-0.34,4.649,8.576, Orientation: 0
Time: 1625583311401,-0.261,4.635,8.397, Orientation: 0
Time: 1625583311730,-0.319,4.693,8.562, Orientation: 0
Time: 1625583312061,-0.362,4.7,8.626, Orientation: 0
Time: 1625583312390,-0.362,4.714,8.576, Orientation: 0
Time: 1625583312721,-0.362,4.7,8.598, Orientation: 0
Time: 1625583313050,-0.383,4.851,8.375, Orientation: 0
Time: 1625583313383,-0.548,4.908,8.454, Orientation: 0
Time: 1625583313711,-0.491,4.786,8.54, Orientation: 0
Time: 1625583314041,-0.433,4.628,8.583, Orientation: 0
Time: 1625583314370,-0.433,4.693,8.626, Orientation: 0
Time: 1625583314700,-0.448,4.728,8.54, Orientation: 0
Time: 1625583315031,-0.398,4.664,8.583, Orientation: 0
Time: 1625583315361,-0.419,4.693,8.555, Orientation: 0
Time: 1625583315690,-0.426,4.678,8.598, Orientation: 0
Time: 1625583316020,-0.441,4.75,8.619, Orientation: 0
Time: 1625583316350,-0.304,4.822,8.346, Orientation: 0
Stop button pushed at: Tue Jul 06 09:55:16 CDT 2021,,,,
Time: 1625583748850,0.442,2.954,11.772, Orientation: 0
Time: 1625583749180,0.305,3.558,9.086, Orientation: 0
Time: 1625583749512,0.262,3.687,9.144, Orientation: 0
Time: 1625583749838,0.262,3.723,9.072, Orientation: 0
Time: 1625583750169,0.241,3.752,9.093, Orientation: 0
Time: 1625583750499,0.205,3.651,9.172, Orientation: 0
Time: 1625583750830,0.234,3.651,8.935, Orientation: 0
Time: 1625583751159,0.147,3.658,9.151, Orientation: 0
Time: 1625583751490,0.183,3.637,9.108, Orientation: 0
Time: 1625583751832,0.162,3.658,9.172, Orientation: 0
Time: 1625583752149,0.176,3.673,9.086, Orientation: 0
Time: 1625583752478,0.248,3.694,8.641, Orientation: 0
Time: 1625583752808,0.291,3.601,9.144, Orientation: 0
Time: 1625583753138,-0.139,3.823,9.302, Orientation: 0
Time: 1625583753468,-0.261,4.204,9.452, Orientation: 0
Time: 1625583753798,0.183,3.845,9.589, Orientation: 0
Time: 1625583754129,0.736,3.981,9.524, Orientation: 0
Time: 1625583754459,1.074,3.163,8.389, Orientation: 0
Time: 1625583754789,0.313,3.428,9.546, Orientation: 0
Time: 1625583755123,0.55,3.471,9.208, Orientation: 0
Time: 1625583755449,0.499,3.694,9.05, Orientation: 0
Time: 1625583755779,0.449,3.694,9.108, Orientation: 0
Time: 1625583756109,0.463,3.665,9.093, Orientation: 0
Start button pushed at: Fri Jul 16 13:26:43 CDT 2021,,,,
1.62646E+12,0.255,3.479,9.431,0
1.62646E+12,0.363,3.694,8.942,0
1.62646E+12,0.427,3.953,8.583,0
1.62646E+12,0.42,3.953,8.454,0
1.62646E+12,0.55,4.197,8.54,0
1.62646E+12,0.7,3.629,9.129,0
1.62646E+12,0.377,3.608,9.065,0
1.62646E+12,0.42,3.342,9.575,0
1.62646E+12,0.427,3.242,9.23,0
1.62646E+12,0.442,3.098,9.208,0
1.62646E+12,0.442,2.71,10.12,0
1.62646E+12,0.471,2.775,9.337,0
1.62646E+12,0.449,2.595,9.632,0
1.62646E+12,0.327,2.128,9.847,0
1.62646E+12,0.09,2.114,9.704,0
1.62646E+12,0.334,2.021,9.589,0
1.62646E+12,0.32,1.992,9.596,0
1.62646E+12,0.305,1.963,9.553,0
1.62646E+12,0.313,1.956,9.618,0
1.62646E+12,0.313,1.941,9.61,0
1.62646E+12,0.313,1.956,9.618,0
1.62646E+12,0.269,1.963,9.452,0
1.62646E+12,0.32,1.927,9.654,0
1.62646E+12,0.305,1.941,9.618,0
1.62646E+12,0.305,1.956,9.589,0
1.62646E+12,0.334,1.934,9.639,0
1.62646E+12,0.305,1.956,9.618,0
1.62646E+12,0.32,1.941,9.596,0
1.62646E+12,0.305,1.956,9.61,0
1.62646E+12,0.298,1.927,9.632,0
1.62646E+12,0.305,1.934,9.639,0
1.62646E+12,0.298,1.934,9.596,0
1.62646E+12,0.298,1.934,9.618,0
1.62646E+12,0.305,1.963,9.654,0
1.62646E+12,0.327,1.956,9.639,0
1.62646E+12,0.327,1.941,9.639,0
1.62646E+12,0.32,1.927,9.481,0
1.62646E+12,0.262,1.898,9.553,0
1.62646E+12,0.305,1.927,9.596,0
1.62646E+12,0.305,1.934,9.618,0
1.62646E+12,0.305,1.941,9.632,0
1.62646E+12,0.32,1.97,9.654,0
1.62646E+12,0.298,1.934,9.575,0
1.62646E+12,0.32,1.97,9.654,0
1.62646E+12,0.313,1.963,9.596,0
1.62646E+12,0.298,1.898,9.632,0
1.62646E+12,0.291,1.956,9.596,0
1.62646E+12,0.305,1.913,9.618,0
1.62646E+12,0.298,1.927,9.682,0
1.62646E+12,0.327,1.963,9.589,0
1.62646E+12,0.298,1.934,9.654,0
1.62646E+12,0.291,1.927,9.618,0
1.62646E+12,0.32,1.97,9.575,0
1.62646E+12,0.291,1.934,9.639,0
1.62646E+12,0.298,1.927,9.589,0
1.62646E+12,0.313,1.934,9.589,0
1.62646E+12,0.305,1.934,9.632,0
1.62646E+12,0.305,1.956,9.639,0
1.62646E+12,0.291,1.927,9.61,0
1.62646E+12,0.298,1.956,9.596,0
1.62646E+12,0.305,1.941,9.697,0
1.62646E+12,0.305,1.934,9.61,0
1.62646E+12,0.305,1.941,9.654,0
1.62646E+12,0.313,1.927,9.618,0
1.62646E+12,0.32,1.97,9.632,0
1.62646E+12,0.298,1.934,9.618,0
1.62646E+12,0.313,1.927,9.596,0
1.62646E+12,0.298,1.934,9.632,0
1.62646E+12,0.291,1.927,9.654,0
1.62646E+12,0.305,1.934,9.639,0
1.62646E+12,0.305,1.913,9.61,0
1.62646E+12,0.298,1.956,9.596,0
1.62646E+12,0.305,1.934,9.632,0
1.62646E+12,0.305,1.934,9.632,0
1.62646E+12,0.305,1.927,9.61,0
1.62646E+12,0.313,1.913,9.589,0
1.62646E+12,0.291,1.941,9.632,0
1.62646E+12,0.305,1.941,9.596,0
1.62646E+12,0.298,1.906,9.596,0
1.62646E+12,0.298,1.963,9.618,0
1.62646E+12,0.291,1.977,9.531,0
1.62646E+12,0.305,1.941,9.596,0
1.62646E+12,0.291,1.934,9.661,0
1.62646E+12,0.305,1.906,9.654,0
1.62646E+12,0.298,1.913,9.596,0
1.62646E+12,0.298,1.934,9.589,0
1.62646E+12,0.305,1.927,9.632,0
1.62646E+12,0.291,1.956,9.618,0
1.62646E+12,0.305,1.934,9.675,0
1.62646E+12,0.32,1.934,9.697,0
1.62646E+12,0.277,1.956,9.654,0
1.62646E+12,0.277,1.913,9.596,0
1.62646E+12,0.305,1.927,9.596,0
1.62646E+12,0.305,1.906,9.589,0
1.62646E+12,0.291,1.941,9.654,0
1.62646E+12,0.291,1.956,9.61,0
1.62646E+12,0.305,1.934,9.618,0
1.62646E+12,0.277,1.956,9.61,0
1.62646E+12,0.32,1.934,9.639,0
1.62646E+12,0.305,1.927,9.61,0
1.62646E+12,0.305,1.956,9.661,0
1.62646E+12,0.291,1.906,9.596,0
1.62646E+12,0.313,1.927,9.575,0
1.62646E+12,0.305,1.927,9.639,0
1.62646E+12,0.305,1.913,9.632,0
1.62646E+12,0.291,1.927,9.632,0
1.62646E+12,0.291,1.927,9.567,0
1.62646E+12,0.298,1.906,9.632,0
1.62646E+12,0.305,1.934,9.61,0
1.62646E+12,0.313,1.934,9.654,0
1.62646E+12,0.305,1.963,9.639,0
1.62646E+12,0.298,1.927,9.675,0
1.62646E+12,0.313,1.934,9.661,0
1.62646E+12,0.277,1.927,9.618,0
1.62646E+12,0.291,1.913,9.618,0
1.62646E+12,0.313,1.913,9.639,0
1.62646E+12,0.269,1.934,9.618,0
1.62646E+12,0.32,1.941,9.618,0
1.62646E+12,0.313,1.913,9.654,0
1.62646E+12,0.305,1.927,9.675,0
1.62646E+12,0.305,1.906,9.632,0
1.62646E+12,0.298,1.913,9.61,0
1.62646E+12,0.313,1.934,9.618,0
1.62646E+12,0.305,1.927,9.654,0
1.62646E+12,0.32,1.927,9.639,0
1.62646E+12,0.313,1.906,9.61,0
1.62646E+12,0.305,1.934,9.661,0
1.62646E+12,0.305,1.927,9.618,0
1.62646E+12,0.277,1.934,9.632,0
1.62646E+12,0.32,1.927,9.704,0
1.62646E+12,0.305,1.934,9.632,0
1.62646E+12,0.298,1.906,9.567,0
1.62646E+12,0.305,1.963,9.618,0
1.62646E+12,0.291,1.927,9.618,0
1.62646E+12,0.32,1.941,9.632,0
1.62646E+12,0.313,1.927,9.618,0
1.62646E+12,0.305,1.913,9.618,0
1.62646E+12,0.313,1.956,9.61,0
1.62646E+12,0.277,1.934,9.632,0
1.62646E+12,0.32,1.941,9.596,0
1.62646E+12,0.32,1.941,9.589,0
1.62646E+12,0.305,1.941,9.639,0
1.62646E+12,0.305,1.898,9.567,0
1.62646E+12,0.313,1.927,9.596,0
1.62646E+12,0.291,1.927,9.639,0
1.62646E+12,0.298,1.927,9.575,0
1.62646E+12,0.305,1.934,9.575,0
1.62646E+12,0.313,1.934,9.567,0
1.62646E+12,0.305,1.913,9.61,0
1.62646E+12,0.298,1.913,9.654,0
1.62646E+12,0.298,1.941,9.618,0
1.62646E+12,0.298,1.941,9.596,0
1.62646E+12,0.219,1.87,9.546,0
1.62646E+12,0.32,1.906,9.589,0
1.62646E+12,0.32,1.956,9.639,0
1.62646E+12,0.277,1.956,9.589,0
1.62646E+12,0.298,1.891,9.567,0
1.62646E+12,0.32,1.999,9.661,0
1.62646E+12,0.32,1.941,9.632,0
1.62646E+12,0.32,1.956,9.61,0
1.62646E+12,0.291,1.934,9.654,0
1.62646E+12,0.291,1.927,9.567,0
1.62646E+12,0.305,1.927,9.61,0
1.62646E+12,0.277,1.934,9.575,0
1.62646E+12,0.291,1.906,9.632,0
1.62646E+12,0.298,1.941,9.675,0
1.62646E+12,0.298,1.934,9.61,0
1.62646E+12,0.305,1.927,9.675,0
1.62646E+12,0.277,1.941,9.618,0
1.62646E+12,0.298,1.927,9.596,0
1.62646E+12,0.305,1.927,9.589,0
1.62646E+12,0.291,1.934,9.596,0
1.62646E+12,0.298,1.934,9.654,0
1.62646E+12,0.298,1.934,9.61,0
1.62646E+12,0.305,1.906,9.575,0
1.62646E+12,0.277,1.941,9.661,0
1.62646E+12,0.305,1.941,9.661,0
1.62646E+12,0.291,1.913,9.567,0
1.62646E+12,0.305,1.927,9.697,0
1.62646E+12,0.298,1.941,9.61,0
1.62646E+12,0.291,1.941,9.632,0
1.62646E+12,0.298,1.934,9.632,0
1.62646E+12,0.291,1.934,9.661,0
1.62646E+12,0.298,1.927,9.589,0
1.62646E+12,0.298,1.934,9.654,0
1.62646E+12,0.313,1.934,9.632,0
1.62646E+12,0.291,1.927,9.661,0
1.62646E+12,0.305,1.927,9.654,0
1.62646E+12,0.298,1.956,9.618,0
1.62646E+12,0.277,1.956,9.632,0
1.62646E+12,0.291,1.927,9.675,0
1.62646E+12,0.298,1.956,9.639,0
1.62646E+12,0.277,1.934,9.654,0
1.62646E+12,0.32,1.913,9.639,0
1.62646E+12,0.298,1.956,9.661,0
1.62646E+12,0.305,1.934,9.596,0
1.62646E+12,0.298,1.934,9.639,0
1.62646E+12,0.298,1.927,9.675,0
1.62646E+12,0.305,1.913,9.618,0
1.62646E+12,0.291,1.927,9.61,0
1.62646E+12,0.234,1.841,9.654,0
1.62646E+12,0.277,1.891,9.596,0
1.62646E+12,0.305,1.906,9.654,0
1.62646E+12,0.298,1.927,9.632,0
1.62646E+12,0.313,1.906,9.639,0
1.62646E+12,0.298,1.956,9.654,0
1.62646E+12,0.298,1.927,9.618,0
1.62646E+12,0.305,1.934,9.61,0
1.62646E+12,0.291,1.927,9.596,0
1.62646E+12,0.298,1.927,9.61,0
1.62646E+12,0.313,1.898,9.61,0
1.62646E+12,0.298,1.934,9.639,0
1.62646E+12,0.32,1.906,9.654,0
1.62646E+12,0.499,5.231,8.346,0
1.62646E+12,0.471,5.131,8.131,0
1.62646E+12,0.744,5.203,8.073,0
1.62646E+12,0.492,4.879,8.418,0
1.62646E+12,0.449,4.721,8.533,0
1.62646E+12,0.392,4.714,8.533,0
1.62646E+12,0.277,4.649,8.713,0
1.62646E+12,0.909,4.412,8.856,0
1.62646E+12,1.548,5.138,7.614,0
1.62646E+12,1.807,5.497,7.52,0
1.62646E+12,1.692,5.511,8.16,0
1.62646E+12,1.498,5.734,8.497,0
1.62646E+12,1.814,5.554,7.441,0
1.62646E+12,1.692,5.389,8.397,0
1.62646E+12,1.677,4.499,8.49,0
1.62646E+12,-1.022,1.934,9.021,0
1.62646E+12,0.004,3.536,8.978,0
1.62646E+12,0.672,4.168,8.648,0
1.62646E+12,1.426,4.24,8.576,0
1.62646E+12,0.147,4.283,7.772,0
1.62646E+12,0.313,2.329,10.925,0
1.62646E+12,1.498,1.618,8.892,0
1.62646E+12,0.241,-0.981,9.251,0
1.62646E+12,-1.403,-0.543,7.951,0
1.62646E+12,-1.698,0.368,9.503,0
1.62646E+12,-0.929,-0.018,9.481,0
1.62646E+12,-0.642,0.146,9.316,0
1.62646E+12,-0.232,0.232,9.783,0
1.62646E+12,-0.304,0.167,9.675,0
1.62646E+12,0.133,0.146,9.761,0
1.62646E+12,0.147,0.146,9.804,0
1.62646E+12,0.155,0.167,9.747,0
1.62646E+12,0.155,0.167,9.84,0
1.62646E+12,0.176,0.146,9.826,0
1.62646E+12,0.155,0.167,9.79,0
1.62646E+12,0.176,0.167,9.761,0
1.62646E+12,0.155,0.175,9.768,0
1.62646E+12,0.19,0.146,9.79,0
1.62646E+12,0.19,0.16,9.79,0
1.62646E+12,0.176,0.167,9.79,0
1.62646E+12,0.147,0.146,9.84,0
1.62646E+12,0.147,0.167,9.804,0
1.62646E+12,0.147,0.139,9.79,0
1.62646E+12,0.147,0.175,9.768,0
1.62646E+12,0.147,0.146,9.761,0
1.62646E+12,0.155,0.139,9.761,0
1.62646E+12,0.176,0.146,9.747,0
1.62646E+12,0.162,0.16,9.783,0
1.62646E+12,0.19,0.167,9.783,0
1.62646E+12,0.176,0.167,9.783,0
1.62646E+12,0.155,0.167,9.812,0
1.62646E+12,0.162,0.131,9.768,0
1.62646E+12,0.162,0.167,9.768,0
1.62646E+12,0.155,0.117,9.725,0
1.62646E+12,0.162,0.131,9.718,0
1.62646E+12,0.147,0.146,9.783,0
1.62646E+12,0.147,0.167,9.804,0
1.62646E+12,0.162,0.16,9.74,0
1.62646E+12,0.162,0.131,9.768,0
1.62646E+12,0.19,0.096,10.264,0
1.62646E+12,0.19,0.146,9.79,0
1.62646E+12,0.19,0.131,9.79,0
1.62646E+12,0.162,0.175,9.747,0
1.62646E+12,0.14,0.167,9.725,0
1.62646E+12,0.176,0.16,9.74,0
1.62646E+12,0.176,0.146,9.768,0
1.62646E+12,0.176,0.167,9.783,0
1.62646E+12,0.162,0.139,9.783,0
1.62646E+12,0.14,0.139,9.768,0
1.62646E+12,0.147,0.16,9.783,0
1.62646E+12,0.162,0.139,9.804,0
1.62646E+12,0.183,0.16,9.768,0
1.62646E+12,0.155,0.175,9.79,0
1.62646E+12,0.19,0.16,9.783,0
1.62646E+12,0.155,0.146,9.768,0
1.62646E+12,0.162,0.146,9.74,0
1.62646E+12,0.162,0.146,9.768,0
1.62646E+12,0.183,0.139,9.718,0
1.62646E+12,0.155,0.117,9.761,0
1.62646E+12,0.19,0.16,9.79,0
1.62646E+12,0.176,0.175,9.768,0
1.62646E+12,0.155,0.146,9.783,0
1.62646E+12,0.162,0.167,9.747,0
1.62646E+12,0.155,0.16,9.79,0
1.62646E+12,0.147,0.167,9.79,0
1.62646E+12,0.126,0.146,9.761,0
1.62646E+12,0.183,0.131,9.761,0
1.62646E+12,0.176,0.16,9.768,0
1.62646E+12,0.147,0.16,9.804,0
1.62646E+12,0.183,0.167,9.768,0
1.62646E+12,0.147,0.146,9.704,0
1.62646E+12,0.162,0.146,9.783,0
1.62646E+12,0.176,0.175,9.768,0
1.62646E+12,0.162,0.16,9.79,0
1.62646E+12,0.176,0.16,9.783,0
1.62646E+12,0.147,0.167,9.804,0
1.62646E+12,0.155,0.167,9.783,0
1.62646E+12,0.155,0.175,9.862,0
1.62646E+12,0.14,0.16,9.869,0
1.62646E+12,0.126,0.139,9.804,0
1.62646E+12,0.176,0.131,9.74,0
1.62646E+12,0.198,0.16,9.79,0
1.62646E+12,0.205,0.167,9.84,0
1.62646E+12,0.183,0.16,9.768,0
1.62646E+12,0.176,0.16,9.826,0
1.62646E+12,0.176,0.16,9.826,0
1.62646E+12,0.162,0.182,9.804,0
1.62646E+12,0.133,0.131,9.79,0
1.62646E+12,0.126,0.117,9.704,0
1.62646E+12,0.14,0.16,9.761,0
1.62646E+12,0.155,0.16,9.747,0
1.62646E+12,0.162,0.117,9.725,0
1.62646E+12,0.219,0.167,9.761,0
1.62646E+12,0.198,0.16,9.79,0
1.62646E+12,0.19,0.139,9.761,0
1.62646E+12,0.155,0.146,9.783,0
1.62646E+12,0.162,0.16,9.74,0
1.62646E+12,0.155,0.16,9.804,0
1.62646E+12,0.155,0.117,9.761,0
1.62646E+12,0.14,0.139,9.804,0
1.62646E+12,0.162,0.139,9.812,0
1.62646E+12,0.176,0.139,9.826,0
1.62646E+12,0.19,0.16,9.747,0
1.62646E+12,0.183,0.139,9.79,0
1.62646E+12,0.183,0.16,9.761,0
1.62646E+12,0.155,0.117,9.783,0
1.62646E+12,0.183,0.139,9.812,0
1.62646E+12,0.176,0.16,9.761,0
