1.62585E+12,8.041,4.628,-3.835,0
1.62585E+12,4.701,7.508,-3.397,0
1.62585E+12,4.737,6.222,-2.994,0
1.62585E+12,-1.188,4.535,6.199,0
1.62585E+12,-1.015,0.95,8.361,0
1.62585E+12,0.851,0.684,8.828,0
1.62585E+12,0.765,-1.455,10.645,0
1.62585E+12,0.212,-0.428,9.725,0
1.62585E+12,0.571,-0.528,9.531,0
1.62585E+12,0.866,-0.73,9.596,0
1.62585E+12,0.571,-0.658,9.61,0
1.62585E+12,0.83,-0.406,9.84,0
1.62585E+12,0.894,-1.002,9.661,0
1.62585E+12,0.772,-0.629,9.74,0
1.62585E+12,0.787,-0.607,9.79,0
1.62585E+12,0.815,-0.701,9.74,0
1.62585E+12,0.794,-0.586,9.761,0
1.62585E+12,0.765,-0.665,9.632,0
1.62585E+12,0.837,-0.593,9.682,0
1.62585E+12,0.758,-0.658,9.697,0
1.62585E+12,0.722,-0.672,9.675,0
1.62585E+12,0.779,-0.658,9.747,0
1.62585E+12,0.7,-0.701,9.747,0
1.62585E+12,0.715,-0.701,9.618,0
1.62585E+12,0.779,-0.622,9.704,0
1.62585E+12,0.729,-0.586,9.74,0
1.62585E+12,0.787,-0.629,9.682,0
1.62585E+12,0.815,-0.629,9.761,0
1.62585E+12,0.758,-0.665,9.725,0
1.62585E+12,0.794,-0.629,9.589,0
1.62585E+12,0.866,-0.73,9.704,0
1.62585E+12,0.823,-0.636,9.654,0
1.62585E+12,0.851,-0.722,9.718,0
1.62585E+12,0.794,-0.651,9.618,0
1.62585E+12,0.808,-0.701,9.725,0
1.62585E+12,0.866,-0.607,9.661,0
1.62585E+12,0.815,-0.686,9.61,0
1.62585E+12,0.787,-0.694,9.61,0
1.62585E+12,0.815,-0.665,9.747,0
1.62585E+12,0.779,-0.701,9.654,0
1.62585E+12,0.751,-0.636,9.553,0
1.62585E+12,0.844,-0.651,9.675,0
1.62585E+12,0.779,-0.622,9.704,0
1.62585E+12,0.851,-0.658,9.61,0
1.62585E+12,1.016,-0.629,9.546,0
1.62585E+12,1.11,-0.73,9.682,0
1.62585E+12,1.117,-0.686,9.675,0
1.62585E+12,1.139,-0.722,9.632,0
1.62585E+12,1.002,-0.572,9.747,0
1.62585E+12,1.225,-0.593,9.632,0
1.62585E+12,0.952,-0.744,9.661,0
1.62585E+12,0.937,-0.564,9.531,0
1.62585E+12,0.83,-0.794,9.704,0
1.62585E+12,0.708,-0.586,9.524,0
1.62585E+12,0.808,-0.686,9.74,0
1.62585E+12,0.787,-0.686,9.725,0
1.62585E+12,0.844,-0.636,9.812,0
1.62585E+12,0.794,-0.701,9.768,0
1.62585E+12,0.779,-0.672,9.567,0
1.62585E+12,0.779,-0.607,9.675,0
1.62585E+12,0.765,-0.672,9.589,0
1.62585E+12,0.837,-0.6,9.654,0
1.62585E+12,0.736,-0.701,9.682,0
1.62585E+12,0.837,-0.622,9.675,0
1.62585E+12,0.765,-0.701,9.632,0
1.62585E+12,0.844,-0.629,9.632,0
1.62585E+12,0.758,-0.672,9.768,0
1.62585E+12,0.772,-0.543,9.632,0
1.62585E+12,0.765,-0.6,9.79,0
1.62585E+12,0.808,-0.622,9.74,0
1.62585E+12,0.837,-0.593,9.84,0
1.62585E+12,0.794,-0.672,9.761,0
1.62585E+12,0.808,-0.651,9.675,0
1.62585E+12,0.729,-0.622,9.61,0
1.62585E+12,0.708,-0.622,9.761,0
1.62585E+12,0.787,-0.651,9.768,0
1.62585E+12,0.765,-0.665,9.697,0
1.62585E+12,0.851,-0.658,9.74,0
1.62585E+12,0.772,-0.715,9.718,0
1.62585E+12,0.722,-0.658,9.654,0
1.62585E+12,0.772,-0.536,9.697,0
1.62585E+12,0.815,-0.6,9.74,0
1.62585E+12,0.794,-0.6,9.675,0
1.62585E+12,0.794,-0.607,9.639,0
1.62585E+12,0.729,-0.658,9.783,0
1.62585E+12,0.7,-0.636,9.747,0
1.62585E+12,0.765,-0.557,9.79,0
1.62585E+12,0.808,-0.629,9.74,0
1.62585E+12,0.779,-0.694,9.639,0
1.62585E+12,0.837,-0.557,9.661,0
1.62585E+12,0.729,-0.6,9.704,0
1.62585E+12,0.715,-0.557,9.675,0
1.62585E+12,0.823,-0.572,9.718,0
1.62585E+12,0.772,-0.651,9.768,0
1.62585E+12,0.894,-0.665,9.682,0
1.62585E+12,0.83,-0.658,9.79,0
1.62585E+12,0.305,-0.457,9.862,0
1.62585E+12,1.174,-0.428,9.912,0
1.62585E+12,0.779,-0.442,9.675,0
1.62585E+12,1.225,-0.112,9.704,0
1.62585E+12,0.887,-0.018,9.84,0
1.62585E+12,1.34,0.003,9.74,0
1.62585E+12,0.657,0.39,9.847,0
1.62585E+12,1.038,0.025,9.725,0
1.62585E+12,0.679,0.39,9.847,0
1.62585E+12,0.894,-1.398,9.61,0
1.62585E+12,0.456,-0.715,9.675,0
1.62585E+12,0.772,-0.586,9.589,0
1.62585E+12,0.542,-0.701,9.682,0
1.62585E+12,0.607,-0.744,9.847,0
1.62585E+12,0.636,-0.78,9.725,0
1.62585E+12,0.578,-0.765,9.682,0
1.62585E+12,0.621,-0.758,9.618,0
1.62585E+12,0.557,-0.715,9.725,0
1.62585E+12,0.643,-0.73,9.747,0
1.62585E+12,0.578,-0.78,9.697,0
1.62585E+12,0.571,-0.809,9.654,0
1.62585E+12,0.55,-0.694,9.697,0
1.62585E+12,0.55,-0.686,9.675,0
1.62585E+12,0.571,-0.744,9.747,0
1.62585E+12,0.593,-0.722,9.675,0
1.62585E+12,0.621,-0.715,9.639,0
1.62585E+12,0.571,-0.794,9.718,0
1.62585E+12,0.542,-0.751,9.697,0
1.62585E+12,0.557,-0.794,9.704,0
1.62585E+12,0.621,-0.751,9.682,0
1.62585E+12,0.621,-0.744,9.618,0
1.62585E+12,0.571,-0.787,9.768,0
1.62585E+12,0.542,-0.809,9.704,0
1.62585E+12,0.542,-0.787,9.654,0
1.62585E+12,0.657,-0.701,9.725,0
1.62585E+12,0.614,-0.73,9.682,0
1.62585E+12,0.607,-0.715,9.725,0
1.62585E+12,0.593,-0.73,9.725,0
1.62585E+12,0.578,-0.751,9.783,0
1.62585E+12,0.672,-0.78,9.682,0
1.62585E+12,0.413,-0.809,9.718,0
1.62585E+12,0.571,-0.852,9.575,0
1.62585E+12,0.528,-0.665,9.74,0
1.62585E+12,0.614,-0.665,9.718,0
1.62585E+12,0.571,-0.701,9.768,0
1.62585E+12,0.55,-0.78,9.718,0
1.62585E+12,0.492,-0.765,9.725,0
1.62585E+12,0.636,-0.73,9.682,0
1.62585E+12,0.636,-0.701,9.632,0
1.62585E+12,0.55,-0.715,9.718,0
1.62585E+12,0.528,-0.694,9.74,0
1.62585E+12,0.578,-0.765,9.718,0
1.62585E+12,0.636,-0.751,9.697,0
1.62585E+12,0.607,-0.722,9.639,0
1.62585E+12,0.542,-0.701,9.697,0
1.62585E+12,0.578,-0.672,9.697,0
1.62585E+12,0.6,-0.715,9.546,0
1.62585E+12,0.593,-0.686,9.725,0
1.62585E+12,0.578,-0.658,9.74,0
1.62585E+12,0.542,-0.694,9.725,0
1.62585E+12,0.542,-0.765,9.768,0
1.62585E+12,0.55,-0.651,9.768,0
1.62585E+12,0.542,-0.665,9.804,0
1.62585E+12,0.542,-0.694,9.704,0
1.62585E+12,0.593,-0.607,9.632,0
1.62585E+12,0.585,-0.607,9.74,0
1.62585E+12,0.557,-0.701,9.783,0
1.62585E+12,0.535,-0.751,9.761,0
1.62585E+12,0.557,-0.744,9.618,0
1.62585E+12,0.571,-0.636,9.632,0
1.62585E+12,0.593,-0.629,9.783,0
1.62585E+12,0.607,-0.701,9.761,0
1.62585E+12,0.585,-0.751,9.675,0
1.62585E+12,0.585,-0.73,9.747,0
1.62585E+12,0.585,-0.701,9.747,0
1.62585E+12,0.535,-0.672,9.718,0
1.62585E+12,0.621,-0.672,9.718,0
1.62585E+12,0.585,-0.701,9.697,0
1.62585E+12,0.535,-0.651,9.812,0
1.62585E+12,0.557,-0.701,9.718,0
1.62585E+12,0.499,-0.701,9.79,0
1.62585E+12,0.55,-0.73,9.697,0
1.62585E+12,0.557,-0.809,9.718,0
1.62585E+12,0.571,-0.758,9.589,0
1.62585E+12,0.6,-0.686,9.718,0
1.62585E+12,0.6,-0.694,9.682,0
1.62585E+12,0.571,-0.751,9.725,0
1.62585E+12,0.528,-0.686,9.704,0
1.62585E+12,0.542,-0.658,9.783,0
1.62585E+12,0.585,-0.672,9.718,0
1.62585E+12,0.542,-0.758,9.718,0
1.62585E+12,0.593,-0.78,9.553,0
1.62585E+12,0.614,-0.722,9.74,0
1.62585E+12,0.6,-0.715,9.725,0
1.62585E+12,0.521,-0.73,9.74,0
1.62585E+12,0.535,-0.715,9.761,0
1.62585E+12,0.557,-0.758,9.596,0
1.62585E+12,0.614,-0.722,9.704,0
1.62585E+12,0.65,-0.722,9.725,0
1.62585E+12,0.557,-0.816,9.718,0
1.62585E+12,0.542,-0.701,9.718,0
1.62585E+12,0.823,-0.478,9.761,0
1.62585E+12,0.621,-0.572,9.761,0
1.62585E+12,0.6,-0.457,9.74,0
1.62585E+12,0.65,-0.435,9.804,0
1.62585E+12,0.7,-0.478,9.74,0
1.62585E+12,4.917,6.517,-4.402,0
1.62585E+12,5.139,6.467,-5.257,0
1.62585E+12,5.025,6.424,-5.465,0
1.62585E+12,5.556,4.807,-5.731,0
1.62585E+12,1.167,9.742,8.368,0
1.62585E+12,0.916,3.335,18.927,0
1.62585E+12,0.894,-0.09,10.961,0
1.62585E+12,0.054,0.017,9.783,0
1.62585E+12,0.248,-0.018,9.682,0
1.62585E+12,0.521,-0.363,9.804,0
1.62585E+12,0.269,-0.076,9.697,0
1.62585E+12,0.83,-0.255,9.912,0
1.62585E+12,0.542,-0.464,9.926,0
1.62585E+12,0.952,-0.564,9.61,0
1.62585E+12,0.779,-0.413,9.618,0
1.62585E+12,0.665,-0.413,9.661,0
1.62585E+12,0.758,-0.536,9.682,0
1.62585E+12,0.765,-0.406,9.74,0
1.62585E+12,0.471,-0.672,9.955,0
1.62585E+12,0.643,-0.062,9.632,0
1.62585E+12,0.456,-0.112,9.675,0
1.62585E+12,0.478,-0.363,9.697,0
1.62585E+12,0.571,-0.27,9.682,0
1.62585E+12,-0.455,-0.299,9.409,0
1.62585E+12,-1.698,0.713,12.311,0
1.62585E+12,2.302,6.323,5.775,0
1.62585E+12,3.516,8.715,2.629,0
1.62585E+12,0.176,11.071,0.086,0
1.62585E+12,2.001,9.34,-1.026,0
1.62585E+12,2.834,8.406,-3.957,0
1.62585E+12,4.4,7.207,-4.862,0
1.62585E+12,1.62,7.537,-7.261,0
1.62585E+12,1.311,7.207,-6.809,0
1.62585E+12,2.008,6.84,-6.119,0
1.62585E+12,3.696,7.257,-4.424,0
1.62585E+12,5.068,6.919,-4.546,0
1.62585E+12,4.407,6.711,-5.566,0
1.62585E+12,3.94,6.251,-6.32,0
1.62585E+12,4.845,6.187,-6.09,0
1.62585E+12,4.443,5.842,-6.629,0
