1.62562E+12,0.298,9.431,-1.822,0
1.62562E+12,-0.334,9.61,-0.637,0
1.62562E+12,-0.427,9.732,-0.328,0
1.62562E+12,-0.369,9.696,-0.508,0
1.62562E+12,-0.413,9.711,-0.4,0
1.62562E+12,-0.492,9.696,-0.4,0
1.62562E+12,-0.298,9.696,-0.486,0
1.62562E+12,-0.427,9.696,-0.587,0
1.62562E+12,-2.733,11.305,1.517,0
1.62562E+12,-0.183,9.732,0.791,0
1.62562E+12,-0.204,9.819,0.762,0
1.62562E+12,-0.377,9.661,0.123,0
1.62562E+12,-0.42,9.74,0.245,0
1.62562E+12,-0.391,9.704,0.195,0
1.62562E+12,-0.384,9.646,0.604,0
1.62562E+12,-0.441,9.696,0.044,0
1.62562E+12,-0.808,9.732,-0.759,0
1.62562E+12,-0.326,10.005,-0.063,0
1.62562E+12,-0.434,9.661,-0.185,0
1.62562E+12,-0.42,9.704,0.058,0
1.62562E+12,-0.664,9.74,0.468,0
1.62562E+12,-0.398,9.711,-0.242,0
1.62562E+12,-0.247,9.668,-0.357,0
1.62562E+12,-0.585,9.74,0.36,0
1.62562E+12,-0.484,9.718,-0.048,0
1.62562E+12,-0.42,9.747,-0.063,0
1.62562E+12,-0.362,9.74,-0.084,0
1.62562E+12,-1.332,9.409,0.152,0
1.62562E+12,-0.262,9.61,-0.874,0
1.62562E+12,0.154,9.395,-2.857,0
1.62562E+12,0.125,9.359,-2.699,0
1.62562E+12,0.75,9.158,-2.605,0
1.62562E+12,0.47,9.215,-1.506,0
1.62562E+12,-0.535,9.373,6.293,0
1.62562E+12,-0.966,9.732,3.097,0
1.62562E+12,-1.468,9.646,-0.666,0
1.62562E+12,-1.354,9.574,-0.135,0
1.62562E+12,-0.326,9.811,-1.047,0
1.62562E+12,-0.305,9.431,-2.886,0
1.62562E+12,-0.398,9.653,-0.925,0
1.62562E+12,-0.334,9.704,-0.817,0
1.62562E+12,-0.082,9.84,-0.752,0
1.62562E+12,-1.389,9.732,1.121,0
1.62562E+12,-1.907,9.488,-0.192,0
1.62562E+12,-1.425,9.596,-0.084,0
1.62562E+12,-1.497,9.596,-0.027,0
1.62562E+12,-1.562,9.56,-0.163,0
1.62562E+12,-1.447,9.56,-0.889,0
1.62562E+12,-1.713,9.747,0.094,0
1.62562E+12,-1.346,9.452,0.367,0
1.62562E+12,-1.303,9.503,-0.695,0
1.62562E+12,-1.368,9.653,-0.752,0
1.62562E+12,-1.397,9.589,-0.616,0
1.62562E+12,-1.447,9.603,-0.436,0
1.62562E+12,-1.777,9.517,-0.989,0
1.62562E+12,-1.691,9.56,-0.156,0
1.62562E+12,-1.835,9.56,0.353,0
1.62562E+12,-1.26,9.589,-0.652,0
1.62562E+12,-1.533,9.625,0.016,0
1.62562E+12,-1.382,9.567,-0.752,0
1.62562E+12,-1.476,9.646,-0.293,0
1.62562E+12,-1.303,9.524,-0.451,0
1.62562E+12,-1.346,9.603,-0.486,0
1.62562E+12,-1.318,9.553,-1.219,0
1.62562E+12,-1.361,9.567,-0.724,0
1.62562E+12,-1.404,9.56,-0.81,0
1.62562E+12,-0.599,9.661,-1.808,0
1.62562E+12,3.207,10.163,-1.736,0
1.62562E+12,0.125,9.309,-3.676,0
1.62562E+12,0.226,9.445,-1.614,0
1.62562E+12,0.132,9.668,-1.327,0
1.62562E+12,-1.037,10.099,0.245,0
1.62562E+12,-0.384,9.783,-0.838,0
1.62562E+12,-0.614,9.718,-0.479,0
1.62562E+12,-0.664,9.718,0.274,0
1.62562E+12,-0.614,9.74,-0.278,0
1.62562E+12,-0.441,9.553,0.504,0
1.62562E+12,-0.729,9.704,-0.113,0
1.62562E+12,-0.686,9.675,-0.314,0
1.62562E+12,-0.686,9.668,-0.379,0
1.62562E+12,-0.642,9.675,-0.752,0
1.62562E+12,-0.678,9.696,-0.659,0
1.62562E+12,-0.434,9.761,-0.185,0
1.62562E+12,-2.323,8.914,0.202,0
1.62562E+12,0.599,9.603,0.604,0
1.62562E+12,0.887,9.732,0.784,0
1.62562E+12,0.922,9.639,0.396,0
1.62562E+12,0.98,9.668,0.504,0
1.62562E+12,1.016,9.696,0.669,0
1.62562E+12,1.059,9.603,0.324,0
1.62562E+12,1.059,9.689,-0.206,0
1.62562E+12,0.649,9.696,1.588,0
1.62562E+12,0.772,9.689,0.511,0
1.62562E+12,0.865,9.696,0.719,0
1.62562E+12,0.966,9.675,0.619,0
1.62562E+12,0.973,9.732,0.662,0
1.62562E+12,0.951,9.711,0.669,0
1.62562E+12,-0.398,9.014,0.353,0
1.62562E+12,2.079,9.294,-1.413,0
1.62562E+12,2.266,9.172,-2.153,0
1.62562E+12,2.337,9.395,-1.471,0
1.62562E+12,2.194,9.057,-1.758,0
1.62562E+12,2.366,8.964,-3.848,0
1.62562E+12,2.905,8.763,-3.079,0
